	fet_p_value_and_ratio
CDM00000450_T109;CDM00000450_T121;CDM00000450_T220;CDM00000450_T777:1,1,1-Ethanetriol_diphosphonate	18.33239232159346
CDM00001245_T109;CDM00001245_T121;CDM00001245_T230;CDM00001245_T777:7-chloro-1,3-dihydro-5-phenyl-1-_(2,2,2-trifluoroethyl)-2H-1,4-benzodiazepin-2-one	18.27484426701161
CD00356219_T777:carbohydrates	18.24977293924373
CD00078195_T116;CD00078195_T121;CD00078195_T777:proteins_supplements	18.224489055721435
CD00001597_T109;CD00001597_T121;CD00001597_T330:3H-Pyrido(3,4-b)indole,_4,9-dihydro-7-methoxy-1-methyl-	18.21753446083647
CDM00000081_T109;CDM00000081_T121;CDM00000081_T220;CDM00000081_T777:1H-Purine-2,6-dione,_3,7-dihydro-1,3-dimethyl-,_compd._with_1,2-ethanediamine	18.144205785597453
CD00001596_T129:hapten	18.080550024152085
CDM00000594_T109;CDM00000594_T121;CDM00000594_T777;CDM00000594_T231:10-[2-(dimethylamino)Propyl]phenothiazine	18.073864465861437
CDM00000732_T109;CDM00000732_T121;CDM00000732_T231;CDM00000732_T777:Ergoline-8-methanol,_10-methoxy-1,6-dimethyl-,_5-bromo-3-pyridinecarboxylate_(ester),_(8beta)-	18.02228694359988
CD00000810_T116;CD00000810_T121;CD00000810_T125;CD00000810_T231:CCK-PZ	18.021896810758914
CD00003059_T121;CD00003059_T168;CD00003059_T220:Oil,_Soya	18.005471444600197
CDM00000719_T109;CDM00000719_T121;CDM00000719_T234;CDM00000719_T777:17-(Cyclopropylmethyl)-4,5-epoxy-3,14-dihydroxymorphinan-6-one	17.99117829238655
CD00001951_T116;CD00001951_T121;CD00001951_T123;CD00001951_T237;CD00001951_T777:1-Leucine	17.915149194828796
CD00001135_T109;CD00001135_T121:16(15H)-Oxaerythrinan-15-one,_1,6-didehydro-14,17-dihydro-3-methoxy-,_(3beta)-	17.83594476633421
CD00001534_T116;CD00001534_T121;CD00001534_T123;CD00001534_T232;CD00001534_T777:2-aminoglutaramic_acid	17.82379729123177
CD00007120_T109;CD00007120_T121;CD00007120_T168:coconut_oil	17.707463704931037
CDM00006840_T109;CDM00006840_T121;CDM00006840_T232;CDM00006840_T777:adiantifolia	17.540234788433615
CDM00000212_T109;CDM00000212_T121:1-phenylbutan-1-one	17.533098119121988
CD00007193_T121;CD00007193_T197;CD00007193_T220;CD00007193_T777:BASIC_COPPER_SULFATE	17.4951357427368
CDM00000325_T116;CDM00000325_T121;CDM00000325_T125;CDM00000325_T550;CDM00000325_T109:ACTH_releasing_factor	17.428528701687434
CDM00001101_T109;CDM00001101_T121;CDM00001101_T220;CDM00001101_T777:1-(tert-butylamino)-3-((2-methylindo)-4-yl)-2-propanol_benzoate	17.404850614992675
CD00355719_T220:Rye	17.398521169753636
CD00011810_T109;CD00011810_T121:2-(3-chloro-4-(3-pyrroli-1-yl)phenyl)propionic_acid	17.375081190691226
CD00004734_T114;CD00004734_T121;CD00004734_T550:5'-deoxy-5-fluorouridine	17.354780956200212
CD00014327_T109;CD00014327_T121:SCH_23390	17.3334992419167
CDM00000522_T116;CDM00000522_T121;CDM00000522_T123;CDM00000522_T238;CDM00000522_T777:2-aminoacetic_acid	17.315523293907162
CDM00000608_T109;CDM00000608_T121;CDM00000608_T231;CDM00000608_T777;CDM00000608_T195:Cis-1-Acetyl-4-[4-[[2-(2,4-dichlorophenyl)-2-(1H-imidazole-1-ylmethyl)-1,3-dioxolan-4-yl]methoxy]phenyl]piperazine	17.30493111784215
CDM00001842_T109;CDM00001842_T121;CDM00001842_T220;CDM00001842_T777:1-[[[(1_R)-1-[3-[(1e)-2-(7-chloro-2-Quinolinyl)ethenyl]_phenyl]-3-[2-(1-hydroxy-1-methylethyl)phenyl]propyl]sulfanyl]methyl]cyclopropaneacetic_acid	17.283595595170453
CD00061943_T109;CD00061943_T121:Maleate,_Methysergide	17.2698711269079
CD00001370_T109;CD00001370_T121:Emulsions,_Intravenous_Fat	17.259262224064646
CD00002419_T116;CD00002419_T121:Hydrated_Saralasin_Acetate	17.24900085275195
CD00069240_T121:captopril_-_hydrochlorothiazide	17.23542925848815
CD00000136_T109;CD00000136_T121:alcuronium	17.18240900013277
CD00002150_T109;CD00002150_T121;CD00002150_T330:Methiamide	17.09762349592117
CDM00001314_T109;CDM00001314_T121;CDM00001314_T220;CDM00001314_T777;CDM00001314_T242:dimethylchondrocurarine	17.08041577621296
CD00017272_T109;CD00017272_T121;CD00017272_T330:Barbexaclona	17.059092517022766
CDM00000986_T109;CDM00000986_T195;CDM00000986_T777;CDM00000986_T220:(3R,5R,6R,7S,8R,11R,12S,13R,14S,15S)-12-[(4-O-acetyl-2,6-dideoxy-3-O-methyl-alpha-L-arabino-hexopyranosyl)oxy]-14-{[2-O-acetyl-3,4,6-trideoxy-3-(dimethylamino)-beta-D-xylo-hexopyranosyl]oxy}-5,7,8,11,13,15-hexamethyl-4,10-dioxo-1,9-dioxaspiro[2.13]hexadec-6-yl_acetate	16.984958194364864
CDM00000118_T116;CDM00000118_T129;CDM00000118_T777;CDM00000118_T200;CDM00000118_T121:Antibodies_Antineoplastics,_Monoclonal	16.959725106315446
CD00013698_T109;CD00013698_T121:17_beta-acetoxyestra-4,9,11-trien-3-one	16.856845856409883
CD00356218_T777:cannabinoids	16.824191721093385
CDM00000165_T109;CDM00000165_T121;CDM00000165_T131;CDM00000165_T242;CDM00000165_T777:1,2,3,4,5,6-Hexachlorocyclohexane	16.801273669657956
CDM00000892_T109;CDM00000892_T121;CDM00000892_T220;CDM00000892_T777:2-Hydroxy-5-((4-((2-pyridinylamino)sulfonyl)phenyl)azo)benzoic_acid	16.80071756855377
CDM00000625_T109;CDM00000625_T121;CDM00000625_T231;CDM00000625_T777:1-(2-chloroethyl)-3-cyclohexyl-1-nitrosourea	16.56776850811249
CD00336139_T109;CD00336139_T121;CD00336139_T225;CD00336139_T777:dihydrocodeine	16.534250471055998
CDM00000675_T109;CDM00000675_T121;CDM00000675_T234;CDM00000675_T777:2,2-Dichloro-1,1-difluoro-1-methoxyethane	16.525982116998083
CDM00000295_T109;CDM00000295_T121;CDM00000295_T231;CDM00000295_T777:1-Benzhydryl-4-cinnamylpiperazin	16.525499380234216
CDM00000787_T109;CDM00000787_T121;CDM00000787_T443;CDM00000787_T777:2-Imino-4-keto-5-phenyltetrahydrooxazole	16.522942854139824
CDM00000496_T109;CDM00000496_T121;CDM00000496_T131;CDM00000496_T240;CDM00000496_T777;CDM00000496_T122:formaldehyde	16.49007403744285
CD00006922_T109;CD00006922_T121;CD00006922_T123;CD00006922_T220;CD00006922_T777:acid_cholic	16.469345963785543
CD00027999_T109;CD00027999_T121:Monosodium_Salt_Phenobarbital	16.41039555178422
CD00002576_T109;CD00002576_T121;CD00002576_T123:Phytosteroid	16.345947399868887
CDM00000397_T109;CDM00000397_T121;CDM00000397_T220;CDM00000397_T777:1,1'-dithiobis(N,N-diethylthioformamide)	16.33198026028954
CD00355785_T221:Gum_turpentine	16.272003313070094
CDM00000201_T109;CDM00000201_T121;CDM00000201_T220;CDM00000201_T777:1(2H)-Naphthalenone,_5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-3,4-dihydro-,_(S)-	16.18310698912196
CDM00000107_T109;CDM00000107_T121;CDM00000107_T195:9,10-anthracenedione	16.152478907524507
CDM00000090_T109;CDM00000090_T195;CDM00000090_T240;CDM00000090_T777;CDM00000090_T121;CDM00000090_T231:1-[(Ethoxycarbonyl)oxy]ethyl_(2S,5R,6R)-6-{[(2R)-2-amino-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	16.056775808624263
CDM00001540_T109;CDM00001540_T121;CDM00001540_T220;CDM00001540_T777:(11alpha,13E)-(+-)-11,16-Dihydroxy-16-methyl-9-oxo-prost-13-en-1-oic_Acid_Methyl_Ester	15.987248579184865
CD00002524_T109;CD00002524_T121:2-Phenylethylhydrazine_Hydrogen_Sulphate	15.97238468148776
CDM00000727_T109;CDM00000727_T195;CDM00000727_T777;CDM00000727_T240:(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-{[(1R,2R,3S,4R,6S)-4,6-diamino-2-{[(2S,3R,4S,5R)-4-{[(2R,3R,4R,5S,6S)-3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy}-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy}-3-hydroxycyclohexyl]oxy}oxane-3,4-diol_sulphate	15.969147862651088
CDM00000414_T109;CDM00000414_T121;CDM00000414_T220;CDM00000414_T777:3-hydroxy-N,N-dimethyl-N-ethylanilinium	15.952845609947657
CD00004937_T109;CD00004937_T121:2,3,4,9-tetrahydro-6-methoxy-1H-pyrido(3,4-b)indole	15.876067284016042
CD00003117_T109;CD00003117_T121;CD00003117_T231;CD00003117_T777:4-Sulfanilamido-5,6-dimethoxypyrimidine	15.826891865576277
CDM00000180_T109;CDM00000180_T121;CDM00000180_T231;CDM00000180_T777:Biguanide_antimalarial	15.815210170109058
CDM00000241_T109;CDM00000241_T121;CDM00000241_T777;CDM00000241_T240:1-methyl-2',6'-pipecoloxylidide	15.812014825849626
CD00001592_T109;CD00001592_T121:Benzeneacetic_acid,_4-chloro-alpha-(3-(trifluoromethyl)phenoxy)-,_2-(acetylamino)ethyl_ester	15.791538776736534
CDM00000881_T109;CDM00000881_T121;CDM00000881_T220;CDM00000881_T777:6'-Methoxycinchonidine	15.719459620929603
CDM00001197_T109;CDM00001197_T121;CDM00001197_T231;CDM00001197_T777:3,7-dihydro-3-Propyl-1H-purine-2,6-dione	15.70535330625798
CD00002047_T109;CD00002047_T121:Benzoic_Acid,_2-((2,6-dichloro-3-methylphenyl)amino)-,_Monosodium_Salt	15.681218998998771
CD00014295_T116;CD00014295_T121;CD00014295_T330:2_Alanyl_Leucine_Enkephalin	15.67464980068192
CDM00001466_T109;CDM00001466_T121;CDM00001466_T220;CDM00001466_T777:2-(5-Benzoyl-thiophen-2-yl)-propionic_acid	15.617785454277158
CDM00000182_T109;CDM00000182_T121;CDM00000182_T127;CDM00000182_T232;CDM00000182_T777:1H-Thieno(3,4-d)imidazole-4-pentanoic_acid,_hexahydro-2-oxo-,_(3aS-(3aalpha,4beta,6aalpha))-	15.613265993259478
CD00004166_T109;CD00004166_T121:2-Methyl-3(2H)-isothiazolone	15.521397327042864
CD00000605_T109;CD00000605_T121:Butaclamol	15.52025944062225
CD00015171_T109;CD00015171_T121;CD00015171_T220;CD00015171_T777:cryptenamine	15.507285553061138
CDM00000506_T109;CDM00000506_T121;CDM00000506_T127;CDM00000506_T231;CDM00000506_T777;CDM00000506_T238:2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)chroman-6-ol	15.48148489958953
CDM00001048_T109;CDM00001048_T121;CDM00001048_T220;CDM00001048_T777;CDM00001048_T116:4-(Benzyloxyl)phenol	15.456453935545145
CDM00000944_T109;CDM00000944_T121;CDM00000944_T240;CDM00000944_T777:2-(dimethylamino)ethyl_4-(butylamino)benzoate	15.43364848171435
CDM00022372_T109;CDM00022372_T121;CDM00022372_T125;CDM00022372_T777:Glucocorticoid_inhalants_for_obstructive_airway_disease	15.360642165509665
CDM00000203_T109;CDM00000203_T121;CDM00000203_T220;CDM00000203_T777:2-Propanol,_1-(2-chloro-5-methylphenoxy)-3-((1,1-dimethylethyl)amino)-,_hydrochloride,_(+-)-	15.326751560663139
CDM00000271_T109;CDM00000271_T121;CDM00000271_T227;CDM00000271_T777:1,1,1-trichloro-2,2-dihydroxyethane	15.314631899002382
CD00011024_T109;CD00011024_T121;CD00011024_T330:3-(2-methoxyphenoxy)-N-methyl-3-phenylpropylamine	15.31004177501638
CD00030824_T109;CD00030824_T121:7,8-Didehydro-4,5-epoxy-_3-methoxy-17-methyl-	15.261390531214841
CDM00000176_T109;CDM00000176_T121;CDM00000176_T231;CDM00000176_T777:1-(4-(2-(Cyclopropylmethoxy)ethyl)phenoxy)-3-((1-methylethyl)amino)-2-propanol	15.254143117447484
CDM00000447_T109;CDM00000447_T121;CDM00000447_T220;CDM00000447_T777:1-Ethyl-2,5-dioxo-4-phenylimidazolidine	15.252429407123962
CD00002372_T109;CD00002372_T121;CD00002372_T234:9_Octadecenoic_Acid	15.230513923434266
CDM00001544_T109;CDM00001544_T121;CDM00001544_T236;CDM00001544_T777:(+-)-2'-[2-(1-Methyl-2-piperidyl)ethyl]-P-anisanilide	15.219527473384755
CDM00000312_T109;CDM00000312_T121;CDM00000312_T220;CDM00000312_T777:5H-Dibenzo(b,e)(1,4)diazepine,_8-chloro-11-(4-methyl-1-piperazinyl)-	15.143181765646224
CD00018308_T109;CD00018308_T121:1,4-cyclohexadiene-1,4-dicarbamic_acid,_2,_5-bis(1-aziridinyl)-3,6-dioxo-,_diethyl_ester	15.029781178543146
CD00034067_T200:diazepam_rectal	15.008741462767007
CDM00000932_T116;CDM00000932_T121;CDM00000932_T126;CDM00000932_T109:bovine_copper-zinc_superoxide_dismutase	14.95580379695606
CDM00000449_T109;CDM00000449_T121;CDM00000449_T220;CDM00000449_T777;CDM00000449_T330:17-alpha-Ethynyl-19-norandrost-4-ene-3-beta,17-beta-diol_Diacetate	14.954694859906471
CD00001938_T109;CD00001938_T121:(2R-(2alpha(2S*(3R*,4S*,5S*,7R*)3S*,5S*),5alpha,6beta))-6-(7-(5-Ethyl-5-(5-ethyltetrahydro-5-hydroxy-6-methyl-2H-pyran-2-yl)tetrahydro-3-methyl-2-furyl)-4-hydroxy-3,5-dimethyl-6-oxononyl)-3-methylsalicylic_Acid	14.948916265722449
CD00013729_T109;CD00013729_T121;CD00013729_T330:chloral	14.921373073643661
CD00315691_T121;CD00315691_T777:electrolyte_solution	14.898299957966614
CDM00001353_T109;CDM00001353_T121;CDM00001353_T220;CDM00001353_T777:10,11-dihydro-10-oxo-5H-dibenz(b,f)azepine-5-carboxamide	14.843336683852122
CDM00001241_T109;CDM00001241_T121;CDM00001241_T220;CDM00001241_T777:(1,4-dioxaspiro(4.5)dec-2-ylmethyl)guanidine	14.758662692024082
CD00015178_T109;CD00015178_T121;CD00015178_T234;CD00015178_T777:dextran	14.755873152009794
CDM00000283_T109;CDM00000283_T121;CDM00000283_T220;CDM00000283_T777;CDM00000283_T334;CDM00000283_T231:1-(p-chlorophenyl)-1-(2-pyridyl)-3-dimethylaminopropane	14.7148426458315
CD00007366_T109;CD00007366_T121;CD00007366_T220;CD00007366_T777:6-chloro-3-(2-Norbornen-5-yl)-7-sulfamyl-3,4-dihydro-1,2,4-benzothiadiazine_1,1-dioxide	14.647814023006658
CDM00000191_T116;CDM00000191_T121;CDM00000191_T131;CDM00000191_T231;CDM00000191_T777;CDM00000191_T109;CDM00000191_T129;CDM00000191_T200:abobotulinum_toxin_A	14.636125231661962
CDM00001805_T121;CDM00001805_T777:respiratory_stimulant	14.627384109043687
CD00302200_T121;CD00302200_T777:Antiemetics,_Other	14.619137997110744
CDM00000669_T109;CDM00000669_T121;CDM00000669_T240;CDM00000669_T777:1,2-Propanediol,_3-(2-methoxyphenoxy)-,_1-carbamate	14.594617362932137
CD00000363_T121;CD00000363_T777:Agents,_Antiparkinson	14.569737238288562
CDM00000216_T121;CDM00000216_T127;CDM00000216_T237;CDM00000216_T777;CDM00000216_T109:25_hydroxycholecalciferol	14.527740955346928
CDM00000391_T109;CDM00000391_T121;CDM00000391_T225;CDM00000391_T777:1-(3-Cyano-3,3-diphenylpropyl)-4-phenyl-isonipecotic_acid_ethyl_ester	14.523593456189074
CDM00001676_T109;CDM00001676_T121;CDM00001676_T220;CDM00001676_T777:Aquamox	14.485650700265165
CDM00001019_T109;CDM00001019_T121;CDM00001019_T242:16,16-dimethyl-delta(2)-PGE1_methyl_ester	14.455884095327072
CDM00000569_T116;CDM00000569_T121;CDM00000569_T129;CDM00000569_T777:antisera	14.453975800190566
CDM00000941_T109;CDM00000941_T121;CDM00000941_T220;CDM00000941_T777:1-(3,5-Dihydroxyphenyl)-2-tert-butylaminoethanol_Sulphate	14.443862090885462
CDM00000899_T109;CDM00000899_T121;CDM00000899_T234;CDM00000899_T777:Apo-Selegiline	14.421290684417439
CD00001063_T109;CD00001063_T121;CD00001063_T220:dextran_40	14.362389014747633
CD00355702_T220:Coconut	14.34473540995887
CDM00000815_T109;CDM00000815_T121;CDM00000815_T241;CDM00000815_T331;CDM00000815_T777:(1S,2R)-(+)-Norephedrine	14.344648692151525
CDM00001203_T109;CDM00001203_T121;CDM00001203_T234;CDM00001203_T777:1,3,4,9-Tetrahydro-1,8-diethylpyrano(3,4-b)indole-1-acetic_acid	14.310615313365208
CD00355698_T220:Celery	14.305441229233317
CDM00007679_T109;CDM00007679_T121;CDM00007679_T129:Apis_mellifera_antigen	14.293949934663033
CDM00001200_T109;CDM00001200_T121;CDM00001200_T550:CERACTIN	14.224114054195043
CDM00000680_T109;CDM00000680_T121;CDM00000680_T220;CDM00000680_T777:1,2-benzenediol,_4-((1R,2S)-2-amino-1-hydroxypropyl)-,_Rel-	14.18673196054127
CD00005247_T109;CD00005247_T121;CD00005247_T220;CD00005247_T777:8-Chloro-1-((dimethylamino)methyl)-6-phenyl-4H-S-triazolo(4,3-a)(1,4)benzodiazepine	14.157423325502492
CDM00000655_T109;CDM00000655_T121;CDM00000655_T220;CDM00000655_T777:1-Methylphenobarbital	14.149198856145588
CD00296607_T109;CD00296607_T121:Castorbean	14.0934716079842
CD00010918_T109;CD00010918_T121:2-(6-{5-[2-(5-Ethyltetrahydro-5-hydroxy-6-methylpyran-2-yl)-15-hydroxy-2,10,12-trimethyl-1,6,8-trioxadispiro[4.1.5.3]pentadec-13-en-9-yl]-2-hydroxy-1,3-dimethyl-4-oxoheptyl}tetrahydro-3,5-dimethylpyran-2-yl)butyric_acid	14.078725945963303
CDM00000646_T109;CDM00000646_T121;CDM00000646_T220;CDM00000646_T777:2-((2,3-Dimethylphenyl)amino)benzoic_Acid	14.04295981691961
CDM00000875_T109;CDM00000875_T121;CDM00000875_T234;CDM00000875_T777:2,4-Diamino-5-(4-chlorophenyl)-6-ethylpyrimidine	14.01795764002667
CD00008023_T109;CD00008023_T121:eburnamonine	14.014652145741149
CDM00001138_T109;CDM00001138_T121;CDM00001138_T220;CDM00001138_T777:2-chloroprocaine	13.91173796650086
CD00018517_T109;CD00018517_T121;CD00018517_T131;CD00018517_T331;CD00018517_T332;CD00018517_T777:1,3-Benzodioxole-5-ethanamine,_N,alpha-dimethyl-	13.895121554611855
CDM00000248_T109;CDM00000248_T121;CDM00000248_T220;CDM00000248_T777:(1-Methylethyl)carbamic_acid_2-(((aminocarbonyl)oxy)methyl)-2-methylpentyl_ester	13.848459645111516
CDM00000814_T109;CDM00000814_T121;CDM00000814_T240;CDM00000814_T777:3,5-Dioxo-1,2-diphenyl-4-n-butylpyrazolidine	13.823396779715141
CDM00000154_T109;CDM00000154_T121;CDM00000154_T231;CDM00000154_T777:(1-Thio-beta-D-glucopyranosato)(triethylphosphine)gold_2,3,4,6-tetraacetate	13.810642081664424
CD00008611_T109;CD00008611_T121:7-((3-(4-acetyl-3-hydroxy-2-propylphenoxy)-2-hydroxypropoxyl))-4-oxo-8-propyl-4H-chromene-2-carboxy_late,_sodium_salt	13.80380481405586
CDM00000615_T109;CDM00000615_T121;CDM00000615_T220;CDM00000615_T777:Levallofano	13.722521008191578
CD00075059_T121:Aspirin_/_Dipyridamole	13.696264295213776
CD00006063_T109;CD00006063_T121;CD00006063_T000;CD00006063_T777:Benzchinamide	13.676059509822194
CD00002513_T121;CD00002513_T129;CD00002513_T777:pertussis	13.62709680086803
CD00001859_T109;CD00001859_T121;CD00001859_T000:1-Isonicotinoyl-2-isopropylhydrazine	13.61497883552437
CD00296462_T109;CD00296462_T195:Antibiotics,_Cephalosporin	13.601110657463762
CDM00024684_T200:Morphine_Injection	13.599928523527243
CDM00000757_T116;CDM00000757_T121;CDM00000757_T123;CDM00000757_T777;CDM00000757_T237:2,5-Diaminopentanoate	13.399905565851306
CD00350953_T237;CD00350953_T777:2-Amino-3-methylbutanoic_acid	13.33590093047364
CD00004806_T109;CD00004806_T121:5-chloro-2-methyl-4-isothiazolin-3-one	13.28182324269756
CD00019396_T109;CD00019396_T121:cavinton	13.20375564641043
CDM00000163_T109;CDM00000163_T121;CDM00000163_T125;CDM00000163_T777;CDM00000163_T231:(11beta,16beta)-9-Chloro-11-hydroxy-16-methyl-17,21-bis(1-oxopropoxy)pregna-1,4-diene-3,20-dione	13.189956535334716
CDM00000049_T121;CDM00000049_T777:ALDOSTERONE_ANTAG	13.118500077239535
CD00001598_T109;CD00001598_T121:1-Methyl-7-methoxy-beta-carboline	13.071677178218257
CD00352054_T330:Adenosine_5'-(3-thio)triphosphate	13.055074703776675
CDM00000938_T109;CDM00000938_T121;CDM00000938_T220;CDM00000938_T777:1-para-beta-Dimethylaminoethoxyphenyl-trans-1,2-diphenylbut-1-ene	13.052598235467375
CDM00001284_T109;CDM00001284_T121;CDM00001284_T231;CDM00001284_T777:1H-imidazole,_2-(1-(2,6-dichlorophenoxy)ethyl)-4,5-dihydro-	12.997101210120041
CDM00001187_T109;CDM00001187_T121;CDM00001187_T220;CDM00001187_T777:1-(3',4'-Dipivaloyloxyphenyl)-2-methylamino-1-ethanol	12.885522689543324
CDM00001745_T121:Agonist,_Muscarinic	12.8696995680402
CD00011473_T109;CD00011473_T121;CD00011473_T231:bis(N-pantothenylamidoethyl)_disulfide	12.860165949212119
CDM00001183_T109;CDM00001183_T121;CDM00001183_T240;CDM00001183_T777;CDM00001183_T125:Dinolytic	12.859043556822487
CDM00001271_T109;CDM00001271_T121;CDM00001271_T231:1-(4-(3-hydroxyphenyl)-1-_methyl-4-piperidinyl)-1-propanone	12.850998118681646
CDM00000884_T109;CDM00000884_T121;CDM00000884_T220;CDM00000884_T777:3,4,5-Trimethoxycinnamoyl_methyl_reserpate	12.82513077517173
CDM00000218_T109;CDM00000218_T121;CDM00000218_T127;CDM00000218_T237;CDM00000218_T777;CDM00000218_T125;CDM00000218_T200:1,25-DHCC	12.811175375957482
CD00011645_T109;CD00011645_T121;CD00011645_T221;CD00011645_T777:Acide_carbolique	12.807030894207301
CD00001850_T121:ionophore	12.787687000489685
CD00030828_T109;CD00030828_T121:Imipramine_pamoate	12.78208682394756
CD00009215_T109;CD00009215_T121;CD00009215_T330:hydroxymaprotilin	12.735183357270023
CDM00000251_T109;CDM00000251_T121;CDM00000251_T220;CDM00000251_T777:2(1H)-Quinolinone,_5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-3,4-dihydro-	12.691001439054164
CDM00000415_T109;CDM00000415_T121;CDM00000415_T777;CDM00000415_T231:17beta-(estra-1,3,5(10)-triene-3,17-diol_3-(bis(2-chloroethyl)carbamate))	12.670766784849917
CD00001876_T116;CD00001876_T121;CD00001876_T123;CD00001876_T232;CD00001876_T777:2-Amino-3-methylvaleric_acid	12.657047239799642
CD00005414_T109;CD00005414_T121:alpha-methyl-5-HT	12.594599500216418
CDM00000691_T109;CDM00000691_T121;CDM00000691_T231;CDM00000691_T777:1-(2',6'-Dimethylphenoxy)-2-aminopropane	12.560005269704467
CDM00000618_T109;CDM00000618_T121;CDM00000618_T220;CDM00000618_T777:2H-10,4a-Iminoethanophenanthren-6-ol,_1,3,4,9,10,10a-hexahydro-11-methyl-,_Tartrate	12.548680244905945
CD00078878_T109;CD00078878_T121:guarana	12.538136949553802
CDM00000645_T109;CDM00000645_T121;CDM00000645_T240;CDM00000645_T777:Acide_meclofenamique	12.453650114848529
CD00356109_T777:Enemas	12.437533411353112
CD00000498_T109;CD00000498_T121;CD00000498_T220;CD00000498_T777:1-Propanamine,_N,N-dimethyl-3-((1-(phenylmethyl)-1H-indazol-3-yl)oxy)-	12.427530582813867
CDM00000300_T109;CDM00000300_T121;CDM00000300_T234;CDM00000300_T777:1-(4-Amino-3,5-dichloro-phenyl)-2-tert-butylamino-ethanol	12.419013405465753
CDM00000818_T121;CDM00000818_T777:Antiphosphodiesterases	12.397650569030457
CDM00001485_T109;CDM00001485_T121;CDM00001485_T777;CDM00001485_T130;CDM00001485_T240;CDM00001485_T220:1-deoxy-1-(methylamino)-D-glucitol_3-(acetylamino)-2,4,6-triiodo-5-((methylamino)carbonyl)_benzoate_(salt),_mixt._with_3-(acetylamino)-2,4,6-_triiodo-5-((methylamino)carbonyl)benzoic_acid_monosodium_salt	12.387431401015569
CD00355699_T220:Cherry	12.363525199393635
CD00041476_T109;CD00041476_T121:2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide_Monohydrochloride	12.330449111507995
CDM00001287_T109;CDM00001287_T121;CDM00001287_T220:2H-1,4-Benzodiazepin-2-One,_7-Chloro-5-(2-Chlorophenyl)-1,3-Dihydro-3-Hydroxy-1-Methyl-	12.322303284154199
CD00069185_T121:amiloride_-_hydrochlorothiazide	12.291248280846949
CD00001452_T109;CD00001452_T121:2,2,2-Trifluoroethyl_Vinyl_Ether	12.24244854028024
CDM00001330_T109;CDM00001330_T121;CDM00001330_T220;CDM00001330_T777:4-(6-Methoxy-2-naphthalenyl)-2-butanone	12.174441916323257
CDM00006800_T109;CDM00006800_T121;CDM00006800_T777;CDM00006800_T231:1,2-Benzenediol,_4,4'-(2,3-dimethyl-1,4-butanediyl)bis-	12.121650864477834
CDM00000439_T109;CDM00000439_T121;CDM00000439_T220;CDM00000439_T777:1-Butanol,_2,2'-(1,2-ethanediyldiimino)bis-,_(S-(R*,R*))-	11.9545308139238
CD00356236_T777:ether	11.76928693268822
CDM00001358_T109;CDM00001358_T121;CDM00001358_T231;CDM00001358_T777;CDM00001358_T200:4-Diethylamino-2-butinyl_alpha-cyclohexylmandelat	11.753829990102037
CDM00000567_T109;CDM00000567_T121;CDM00000567_T334:imidazole	11.7357993910793
CD00001975_T109;CD00001975_T129:a_lipid	11.71192921119571
CDM00000696_T109;CDM00000696_T121;CDM00000696_T231;CDM00000696_T777:11-(4-DIMETHYLAMINO-phenyl)-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,13,14,15,16,17-dodec_ahydro-cyclopenta[a]phenanthren-3-one	11.700970346023439
CD00326570_T200:Naloxone_Injection	11.6430441246198
CD00009193_T109;CD00009193_T121:hydrocortisone_17-butyrate_21-propionate	11.64088036541146
CD00355860_T550:1-chloro-2,4-dinitrobenzene	11.633623984454525
CDM00000432_T109;CDM00000432_T121;CDM00000432_T225;CDM00000432_T777:4H-(1,2,4)Triazolo(4,3-a)(1,4)benzodiazepine,_8-chloro-6-phenyl-	11.607729106331815
CDM00001629_T109;CDM00001629_T121;CDM00001629_T220;CDM00001629_T777:1,6-Dihydro-2-methyl-6-oxo(3,4'-bipyridine)-5-carbonitrile	11.601589028021058
CD00006141_T109;CD00006141_T121;CD00006141_T333:1-[1-(3-Cyano-3,3-diphenylpropyl)-4-piperidinyl]-1,3-dihydro-3-(1-oxopropyl)-2H-benzimidazol-2-one	11.53345023386739
CDM00001272_T109;CDM00001272_T121;CDM00001272_T777;CDM00001272_T220:1H-Pyrrolizine-1-carboxylic_acid,_5-benzoyl-2,3-dihydro	11.53345023386739
CDM00000200_T109;CDM00000200_T121;CDM00000200_T220;CDM00000200_T777:3-(Aminosulfonyl)-5-(butylamino)-4-phenoxybenzoic_acid	11.523704319840707
CD00351903_T334;CD00351903_T777:uridine	11.493675571415796
CD00004644_T109;CD00004644_T121;CD00004644_T131;CD00004644_T331:(2RS)-1-(4-methoxyphenyl)propan-2-amine	11.48179600579581
CDM00016928_T109;CDM00016928_T121;CDM00016928_T777:Benzodiazepine_derivative_antiepileptics	11.47948447751997
CD00000746_T121:affecting_cns_drugs	11.474843090092945
