	fet_p_value_and_ratio
CDM00000877_T109;CDM00000877_T121;CDM00000877_T127;CDM00000877_T334;CDM00000877_T550:2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-1-benzopyran-4-one	26.10667686500459
CD00004166_T109;CD00004166_T121:2-Methyl-3(2H)-isothiazolone	26.05232339375762
CD00008166_T109;CD00008166_T121:Ergometrine_Maleate	25.993255512551194
CD00014129_T109;CD00014129_T121;CD00014129_T123:(1_alpha,11_alpha)-11-(acetyloxy)-1-(methoxymethyl)-2-oxaandrosta-5,8-dieno(6,5,4-bc)furan-_3,7,17-trione	25.91246367464793
CDM00000081_T109;CDM00000081_T121;CDM00000081_T220;CDM00000081_T777:1H-Purine-2,6-dione,_3,7-dihydro-1,3-dimethyl-,_compd._with_1,2-ethanediamine	25.874723052500784
CD00005341_T109;CD00005341_T121:1,1'-hexamethylenebis-(5-(ethylhexyl)biguanide)	25.846462899601004
CDM00000544_T109;CDM00000544_T121;CDM00000544_T231:5-Pyrimidinamine,_1,3-bis(2-ethylhexyl)hexahydro-5-methyl-	25.81878201322206
CD00210026_T121;CD00210026_T196:chromic_cation	25.775779969966095
CDM00000507_T114;CDM00000507_T121;CDM00000507_T231;CDM00000507_T777:2-(6-Amino-purin-9-ylmethoxy)-propane-1,3-diol	25.702006100465496
CD00016629_T109;CD00016629_T121:1,4-dihydro-2,3-dihydroxy-7-nitro-6-quinoxalinecarbonitrile	25.700572279813766
CD00005385_T114;CD00005385_T121;CD00005385_T330:5'-(hydrogen((hydroxy(phosphonooxy)phosphinyl)methyl)phosphonate)adenosine	25.660323137810643
CD00009070_T109;CD00009070_T121:1-(2-hydroxyiminomethylpyridinium)-3-(4-carbamoylpyridinium)-2-oxapropane	25.655770071879605
CD00013698_T109;CD00013698_T121:17_beta-acetoxyestra-4,9,11-trien-3-one	25.614839440379242
CDM00001232_T109;CDM00001232_T121;CDM00001232_T231;CDM00001232_T777:13-ethyl-17-hydroxy-18,19-dinor-17_alpha-pregna-4,15-dien-20-yn-3-one	25.560905173147493
CD00001982_T109;CD00001982_T121;CD00001982_T123:Acid,_Isolithocholic	25.542920984626953
CD00003172_T109;CD00003172_T121;CD00003172_T123:Acid,_Taurochenodeoxycholic	25.542920984626953
CD00005176_T109;CD00005176_T121:acethydrazine	25.460964335717172
CD00005247_T109;CD00005247_T121;CD00005247_T220;CD00005247_T777:8-Chloro-1-((dimethylamino)methyl)-6-phenyl-4H-S-triazolo(4,3-a)(1,4)benzodiazepine	25.4255095582403
CD00355617_T242:Acidum_iopanoicum	25.38976124799018
CDM00015047_T109;CDM00015047_T121;CDM00015047_T777:Fibrates	25.37967394070608
CD00001186_T109;CD00001186_T121:4H-1-Benzopyran-2-carboxylic_acid,_5,5'-((2-hydroxy-1,3-propanediyl)bis(oxy))bis(4-oxo-,_disodium_salt)	25.346162331469195
CDM00000271_T109;CDM00000271_T121;CDM00000271_T227;CDM00000271_T777:1,1,1-trichloro-2,2-dihydroxyethane	25.318454996754888
CD00025460_T109;CD00025460_T121:4-chloro-6-(2,3-dimethylphenyl)amino-2-pyrimidinylthioacetic_acid	25.285522005454677
CDM00001037_T109;CDM00001037_T121;CDM00001037_T127;CDM00001037_T231;CDM00001037_T777:5-methyl-(6S)-tetrahydrofolic_acid	25.260015926660014
CD00297423_T116;CD00297423_T121;CD00297423_T126;CD00297423_T777:Proteolytic_enzymes	25.16431014469984
CDM00000564_T114;CDM00000564_T121;CDM00000564_T231;CDM00000564_T777:1-(2-Deoxy-beta-D-ribofuranosyl)-5-iodouracil	25.028197790900435
CDM00000449_T109;CDM00000449_T121;CDM00000449_T220;CDM00000449_T777;CDM00000449_T330:17-alpha-Ethynyl-19-norandrost-4-ene-3-beta,17-beta-diol_Diacetate	25.017808738140374
CD00013729_T109;CD00013729_T121;CD00013729_T330:chloral	24.932405458727743
CD00014247_T121;CD00014247_T197;CD00014247_T231;CD00014247_T777:sulfate_zinc	24.89196673312462
CD00208775_T109;CD00208775_T121;CD00208775_T127;CD00208775_T238:[2R-[2*(4R*,8R*)]]-3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-1-Benzopyran-6-ol_acetate	24.868123998075195
CDM00000327_T109;CDM00000327_T121;CDM00000327_T220;CDM00000327_T777;CDM00000327_T200;CDM00000327_T231:1,3-Bis(2-carboxychromon-5-yloxy)-2-hydroxypropane	24.780307965970916
CDM00000977_T114;CDM00000977_T121;CDM00000977_T231;CDM00000977_T777:2'-deoxy-5-(trifluoromethyl)uridine	24.775734622286468
CDM00000427_T109;CDM00000427_T121;CDM00000427_T123;CDM00000427_T777:Alkaloids,_Clavine	24.773595962894706
CDM00001521_T109;CDM00001521_T121;CDM00001521_T220;CDM00001521_T777:(3R,5S,6E)-(+/-)-7-(3-(4-Fluorophenyl)-1-(1-methylethyl)-1H-indol-2-yl)-3,5-dihydroxy-6-heptenoic_Acid	24.722455855676063
CDM00000782_T109;CDM00000782_T121;CDM00000782_T220;CDM00000782_T777:Benzenemethanamine,_N-methyl-N-2-propynyl-	24.65682946708884
CD00000079_T109;CD00000079_T121:(2-Mercaptoethyl)trimethylammonium_Acetate	24.567553359772948
CD00000464_T121;CD00000464_T129;CD00000464_T550:Bacille_Calmette-Guerin_Live	24.481006333140034
CD00018794_T109;CD00018794_T121;CD00018794_T130:dichlorodifluoromethane	24.38623870979745
CDM00001753_T116;CDM00001753_T121;CDM00001753_T220;CDM00001753_T777;CDM00001753_T109:anakinra	24.328554813658915
CD00355774_T220:Polyvinyl_alcohol	24.27034548734206
CD00350957_T231;CD00350957_T777:Gadodiamide_anhydrous	24.261766831847247
CDM00000131_T109;CDM00000131_T121;CDM00000131_T231;CDM00000131_T777:Antimony_Gluconate_Sodium	24.254669008428294
CD00002399_T109;CD00002399_T121:2-Pyrrolidinone,_1-(4-(1-pyrrolidinyl)-2-butynyl)-	24.18019367541703
CD00003427_T109;CD00003427_T121;CD00003427_T123:Cevane-3,4,12,14,16,17,20-heptol,_4,9-epoxy-,_3-(3,4-dimethoxybenzoate),_(3beta,4alpha,16beta)-	24.16906087999101
CD00007767_T109;CD00007767_T121:Carbamimidothioic_acid,_3-(dimethylamino)propyl_ester	24.1605804595906
CD00008544_T109;CD00008544_T121;CD00008544_T550:6alpha,9-difluoro-11beta,16alpha,17,21-tetrahydroxypregna-1,4-diene-3,20-dione	24.146253957747472
CDM00001505_T109;CDM00001505_T121;CDM00001505_T231;CDM00001505_T777:Ciloprost	24.06567355268891
CD00002087_T116;CD00002087_T121;CD00002087_T231:(2-Mercaptopropionyl)glycine	24.054602946034485
CDM00001144_T121;CDM00001144_T130;CDM00001144_T197:chromic_oxide	24.045310993774518
CD00173815_T109;CD00173815_T121:Atopica	24.036570570585496
CD00011244_T109;CD00011244_T121;CD00011244_T550;CD00011244_T777:3H-1,2-dithiole-3-thione,_4-methyl-5-pyrazinyl-	23.94366336120005
CDM00000886_T114;CDM00000886_T121;CDM00000886_T220;CDM00000886_T777;CDM00000886_T109;CDM00000886_T123:1-beta-D-Ribofuranosyl-1,2,4-triazole-3-carboxamide	23.889274432566257
CD00006462_T109;CD00006462_T121:4-(t-butyl)phenol	23.84783604732023
CD00355791_T220;CD00355791_T777:Anatrast	23.773290779164437
CDM00000606_T109;CDM00000606_T121;CDM00000606_T777;CDM00000606_T220:1-cyclohexyl-1-phenyl-3-pyrrolidin-1-yl-propan-1-ol_hydrochloride	23.7636952260095
CDM00000742_T109;CDM00000742_T121;CDM00000742_T240;CDM00000742_T777:1-((5-nitro-2-furanyl)methylene)amino-2,4-imidazolidenedione	23.703711279806114
CD00006578_T109;CD00006578_T121;CD00006578_T330:9-azafluorene	23.681133403619814
CD00001564_T109;CD00001564_T121;CD00001564_T550:1,1',6,6',7,7'-Hexahydroxy-3,3'-dimethyl-5,5'-bis(1-methylethyl)[2,2'-binaphthalene]-8,8'-dicarboxaldehyde	23.662712604047027
CD00355754_T220:Parsnip	23.65648277247553
CD00000020_T116;CD00000020_T121;CD00000020_T123;CD00000020_T330:3_Aminopropionic_Acid	23.633146580798112
CDM00000498_T109;CDM00000498_T195;CDM00000498_T220;CDM00000498_T777;CDM00000498_T121:(-)-(1R,2S)-(1,2-Epoxypropyl)phosphonic_acid	23.62621859845458
CD00019217_T109;CD00019217_T121;CD00019217_T231:2-(10-hydroxydecyl)-5,6-dimethoxy-3-methyl-1,4-benzoquinone	23.552448795707363
CDM00000935_T121;CDM00000935_T777:Agents,_Sympathomimetic	23.398271031953893
CDM00007683_T121;CDM00007683_T109:colostrum	23.32485831546941
CD00015241_T109;CD00015241_T121;CD00015241_T127:menaquinone	23.317627729526286
CD00015165_T109;CD00015165_T121;CD00015165_T123:Chondroitin_4_Sulfate	23.293876894906468
CDM00006824_T116;CDM00006824_T121;CDM00006824_T125;CDM00006824_T231:Calcitonin_(human)	23.275550277317297
CD00006920_T109;CD00006920_T121:cholesterol_sulfate	23.226270277615217
CD00009995_T109;CD00009995_T121;CD00009995_T550:2-((2-(bis(2-chloroethyl)amino)tetrahydro-2H-1,3,2-oxazaphosphorin-4-yl)thio)ethanesulfonic_acid_P-oxide	23.226270277615217
CD00075591_T109;CD00075591_T121:8_mop	23.13751534086855
CDM00001348_T109;CDM00001348_T121;CDM00001348_T125;CDM00001348_T777:estra-1,3,5	23.12918833870088
CD00006091_T116;CD00006091_T121;CD00006091_T334:[(2S,3R)-3-amino-2-hydroxy-4-phenylbutanoyl]-L-leucine	23.087831434182412
CD00356271_T777:rhodamine_123	23.04805706102196
CD00025417_T121:AA_ANTAG_EXCITATORY	23.034548227926607
CD00001037_T109;CD00001037_T121:2H-1,4-Benzodiazepin-2-one,_7-chloro-1,3-dihydro-5-phenyl-	23.02500590410558
CD00013657_T109;CD00013657_T121;CD00013657_T000:Glycine,_N-((6-methoxy-5-(trifluoromethyl)-1-naphthalenyl)thioxomethyl)-N-methyl-	23.019561175952344
CD00002507_T109;CD00002507_T121;CD00002507_T231;CD00002507_T777:(-)-2-(2,2-Dicyclohexylethyl)piperidine	23.006872781804706
CD00030676_T109;CD00030676_T121;CD00030676_T220;CD00030676_T777:methscopolamine	22.94509214642222
CD00009250_T109;CD00009250_T121:ICI_118,551	22.92622077837378
CD00005255_T109;CD00005255_T121:13-dihydrodoxorubicin	22.92075410350635
CDM00000801_T109;CDM00000801_T121;CDM00000801_T220;CDM00000801_T777:1-Piperazineethanol,_4-(3-(2-chloro-10H-phenothiazin-10-yl)propyl)-	22.842589828080875
CDM00000450_T109;CDM00000450_T121;CDM00000450_T220;CDM00000450_T777:1,1,1-Ethanetriol_diphosphonate	22.83044845809612
CD00001030_T109;CD00001030_T121;CD00001030_T127;CD00001030_T330:5-(1,2-dihydroxyethyl)oxolane-2,3,4-trione	22.802918202915365
CDM00000504_T109;CDM00000504_T121;CDM00000504_T777;CDM00000504_T220:2,2',2''-(Benzene-1,2,3-Triyltri(Oxy))Tris(N,N-Diethylethylamine)	22.775702259301802
CD00007546_T109;CD00007546_T121:deethylamiodarone	22.748709293710196
CD00001082_T109;CD00001082_T121;CD00001082_T131;CD00001082_T226;CD00001082_T777:3,6-Diacetylmorphine	22.731289908935956
CD00001115_T109;CD00001115_T121:Anhydride,_Ethoxyformic	22.658368168097937
CD00000361_T116;CD00000361_T121:Antipain	22.65775081078243
CD00000630_T116;CD00000630_T121;CD00000630_T123;CD00000630_T220;CD00000630_T777:Caerulein	22.646823870703194
CD00027800_T121;CD00027800_T777:agents_thyroid	22.61343332855643
CD00003904_T109;CD00003904_T121:2,3-butanediol	22.497655906025763
CD00025538_T109;CD00025538_T121:chlorobenzene	22.490806523941654
CDM00000691_T109;CDM00000691_T121;CDM00000691_T231;CDM00000691_T777:1-(2',6'-Dimethylphenoxy)-2-aminopropane	22.489422174934393
CDM00001024_T109;CDM00001024_T121;CDM00001024_T550;CDM00001024_T777:(17_beta)-2-methoxyestra-1,3,5(10)-triene-3,17-diol	22.474567330631967
CD00001796_T129:Factors,_Immune	22.462504754052148
CDM00001133_T109;CDM00001133_T121:chloramine_t	22.450571541591664
CD00001408_T109;CD00001408_T195:4S,6S,8S,10R,12R,14R,16S,27S-octahydroxy-3R-(1R-hydroxy-hexyl)17,28R-dimethyl-oxacyclooctacosa-17E,119E,21E,21E,23E,25E-pentaen-2-one	22.310132065019122
CD00000077_T116;CD00000077_T121;CD00000077_T129:Acetylmuramyl_Alanyl_Isoglutamine	22.28383887542901
CD00010007_T109;CD00010007_T121;CD00010007_T330:but-2-enedioic_acid	22.225889660680604
CDM00000944_T109;CDM00000944_T121;CDM00000944_T240;CDM00000944_T777:2-(dimethylamino)ethyl_4-(butylamino)benzoate	22.087171907395593
CD00190033_T116;CD00190033_T121;CD00190033_T125;CD00190033_T231:GHRH(1-44)	21.99713189944105
CD00002595_T109;CD00002595_T121;CD00002595_T550:piribedil	21.958784715771177
CDM00002543_T121;CDM00002543_T777;CDM00002543_T109:[CV702]_LOOP_DIURETICS	21.870187596749506
CDM00001546_T116;CDM00001546_T121;CDM00001546_T125;CDM00001546_T231;CDM00001546_T777;CDM00001546_T109:6-D-Leucine-9-	21.853955581902984
CDM00000067_T121;CDM00000067_T197;CDM00000067_T231;CDM00000067_T777;CDM00000067_T220:Aldrox	21.843873889028163
CD00008803_T109;CD00008803_T121:2-aminodipyrido(1,2-a-3',2'-d)imidazole	21.834893488649435
CD00003563_T109;CD00003563_T121:1,2-dithiol-3-thione	21.82174706683913
CD00002762_T116;CD00002762_T121;CD00002762_T130;CD00002762_T220:protamine_sulfate	21.803404850245574
CD00007193_T121;CD00007193_T197;CD00007193_T220;CD00007193_T777:BASIC_COPPER_SULFATE	21.79196094268435
CD00001127_T109;CD00001127_T121:Card-20(22)-enolide,_3,14-dihydroxy-,_(3beta,5beta)-	21.755080098732346
CDM00000249_T109;CDM00000249_T121;CDM00000249_T231;CDM00000249_T777;CDM00000249_T200:1,3-Bis(2-chloroethyl)-1-nitrosourea	21.69994062062954
CDM00001392_T109;CDM00001392_T121;CDM00001392_T231;CDM00001392_T777:dermatop	21.648986128546007
CDM00000166_T109;CDM00000166_T121;CDM00000166_T231;CDM00000166_T777:4-aminobenzoic_acid_ethyl_ester	21.632032681023453
CD00351047_T330:1,4-dithioerythritol	21.602985882958222
CDM00001544_T109;CDM00001544_T121;CDM00001544_T236;CDM00001544_T777:(+-)-2'-[2-(1-Methyl-2-piperidyl)ethyl]-P-anisanilide	21.568324086554657
CD00356272_T777:ryanodine	21.54706988048109
CDM00018369_T121;CDM00018369_T129;CDM00018369_T220:Cotton	21.54086367121298
CD00014242_T121;CD00014242_T197:hexite	21.48565324836289
CD00010627_T109;CD00010627_T121:N,N'-diphenyl-1,4-phenylenediamine	21.48062968859118
CD00001943_T109;CD00001943_T121;CD00001943_T123;CD00001943_T334:lentinan	21.46754541913642
CD00159054_T129:Triticum_aestivum_antigen	21.415157356071838
CD00002332_T109;CD00002332_T121;CD00002332_T330:Carbamic_acid,_(5-(2-thienylcarbonyl)-1H-benzimidazol-2-yl)-,_methyl_ester	21.410385473470328
CD00012246_T109;CD00012246_T121:1H-Pyrazolo(3,4-g)quinoline,_4,4a,5,6,7,8,8a,9-octahydro-5-propyl-,_(4aR-trans)-	21.40448919297388
CDM00000931_T109;CDM00000931_T121;CDM00000931_T231;CDM00000931_T777:4,5,6-trichloro-2(3H)-benzoxazolone	21.39961387403725
CD00355639_T220:99mTc-DISIDA	21.309385726394577
CD00011934_T109;CD00011934_T121:3-(4-Bromo-2-fluorobenzyl)-3,4-dihydro-4-oxo-1-phthalazineacetic_Acid	21.261890233048753
CD00021600_T109;CD00021600_T121:Dibenzo(a,c)cycloocten-6-ol,_5,6,7,8-tetrahydro-1,2,3,10,11,12-hexamethoxy-6,7-dimethyl-,_stereoisomer	21.1878883506122
CDM00001853_T109;CDM00001853_T121;CDM00001853_T127:multiple_vitamin	21.18001244182178
CDM00001224_T109;CDM00001224_T121;CDM00001224_T231;CDM00001224_T777:2'-Hydroxy-5'-(1-hydroxy-2-((P-methoxy-alpha-methylphenethyl)amino)ethyl)formanilide	21.179351200252253
CDM00000356_T109;CDM00000356_T121;CDM00000356_T231;CDM00000356_T777;CDM00000356_T220:(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	21.170223702551322
CD00157221_T129:Arachis_hypogaea_antigen	21.167918556757414
CDM00001385_T109;CDM00001385_T121;CDM00001385_T231;CDM00001385_T777:3,5-Pyridinedicarboxylic_Acid,_4-(2,1,3-benzoxadiazol-4-yl)-1,4-dihydro-2,6-dimethyl-,_Methyl_1-methylethyl_Ester	21.148648554898184
CDM00000416_T109;CDM00000416_T121;CDM00000416_T123;CDM00000416_T550;CDM00000416_T777;CDM00000416_T220:1,3,8-trihydroxy-6-methyl-9,10-anthracenedione	21.063211369207785
CD00043731_T109;CD00043731_T121;CD00043731_T777:silibin	21.0451208160825
CDM00000556_T109;CDM00000556_T121;CDM00000556_T220;CDM00000556_T777:1(2H)-Phthalazinone,_hydrazone	20.953565365879435
CD00003595_T109;CD00003595_T121:1,4-BDPOB	20.93404665676761
CDM00001190_T109;CDM00001190_T121;CDM00001190_T777;CDM00001190_T220:doxacurium	20.931859785927053
CD00006598_T121;CD00006598_T130;CD00006598_T197:carbogen	20.9270527279602
CD00257106_T200:hydrocortisone_topical	20.860396169653903
CD00006000_T121;CD00006000_T130;CD00006000_T553;CD00006000_T777:bentiromide	20.860392765801564
CD00297579_T109;CD00297579_T121;CD00297579_T777:Halogenated_hydrocarbons	20.855389511978736
CD00120398_T109;CD00120398_T121:Keisho-To	20.816617830575925
CDM00000901_T121;CDM00000901_T777:5_HT_ANTAG	20.755775828128264
CD00000760_T109;CD00000760_T121;CD00000760_T196:Ce_element	20.737684971540585
CDM00000308_T109;CDM00000308_T121;CDM00000308_T777;CDM00000308_T231:1-Piperazineethanol,_4-(3-(2-chloro-9H-thioxanthen-9-ylidene)propyl)-	20.717773625240852
CD00011819_T109;CD00011819_T121:pk11195	20.700520371527258
CD00014301_T114;CD00014301_T121:gamma_S,_GTP	20.672703946274126
CDM00000161_T116;CDM00000161_T195;CDM00000161_T240;CDM00000161_T777:Baciguent	20.653087912069086
CDM00014983_T129;CDM00014983_T109;CDM00014983_T121:Beta_vulgaris_antigen	20.648553596749693
CDM00000178_T109;CDM00000178_T121;CDM00000178_T220;CDM00000178_T777;CDM00000178_T231:1,2,4,6,7,11b-hexahydro-3-isobutyl-9,10-dimethoxy-2H-benzo[a]quinolizin-2-one	20.616550994056617
CD00017713_T109;CD00017713_T121;CD00017713_T220:carbamide_peroxide	20.611055270980668
CD00004734_T114;CD00004734_T121;CD00004734_T550:5'-deoxy-5-fluorouridine	20.60892215738339
CD00350990_T220;CD00350990_T777:Exypaque	20.563682422109046
CD00018308_T109;CD00018308_T121:1,4-cyclohexadiene-1,4-dicarbamic_acid,_2,_5-bis(1-aziridinyl)-3,6-dioxo-,_diethyl_ester	20.55223618289683
CDM00003778_T121;CDM00003778_T777:Antagonists,_Antidiuretic_Hormone	20.547893496766783
CDM00007729_T109;CDM00007729_T121;CDM00007729_T231;CDM00007729_T777:arformoterol	20.543775398786053
CD00000818_T109;CD00000818_T121:Chloride,_Choline	20.541462652762203
CD00003011_T116;CD00003011_T121:Caseinate,_Sodium	20.527858441864083
CD00022772_T121:agents_photosensitising	20.527526534725304
CD00301592_T121;CD00301592_T777:Renin-inhibitors	20.525042835952238
CD00009215_T109;CD00009215_T121;CD00009215_T330:hydroxymaprotilin	20.503057866104786
CDM00001103_T116;CDM00001103_T121;CDM00001103_T125;CDM00001103_T231;CDM00001103_T777:1,2-Dithia-5,8,11,14,17,20,23,26,29,32,35,38,41,44,47,50-hexadecaazacyclotripentacontane,_Cyclic_Peptide_Derivative	20.457651593094717
CD00002702_T109;CD00002702_T121:Acetate,_Diethylaminoethyldiphenylpropyl	20.42684128740416
CD00004806_T109;CD00004806_T121:5-chloro-2-methyl-4-isothiazolin-3-one	20.425333766022174
CDM00000490_T109;CDM00000490_T121;CDM00000490_T226;CDM00000490_T777:2H-1,4-Benzodiazepin-2-one,_7-chloro-1-(2-(diethylamino)ethyl)-5-(2-fluorophenyl)-1,3-dihydro-	20.309882165939253
CD00008956_T109;CD00008956_T121;CD00008956_T552:7-bromo-6-chloro-_3-(3-(3-hydroxy-2-piperidinyl)-2-oxopropyl)-4(3H)-_quinazolinone	20.238322576904988
CDM00000530_T109;CDM00000530_T121;CDM00000530_T234;CDM00000530_T777;CDM00000530_T195:Amudane	20.23307559232384
CD00002150_T109;CD00002150_T121;CD00002150_T330:Methiamide	20.231187718909172
CD00019288_T109;CD00019288_T121:ipsapirone	20.205243013976027
CDM00001006_T109;CDM00001006_T121;CDM00001006_T231;CDM00001006_T777:3-(Aminocarbonyl)-O(4)-deacetyl-3-de(methoxycarbonyl)vincaleukoblastine	20.204539417836095
CD00355951_T550:Ozone	20.18446741684717
CD00014329_T121;CD00014329_T130:99m-DTPA,_Tc	20.178234061039838
CD00000017_T109;CD00000017_T121;CD00000017_T777:2-Mercaptoethanesulfonate,_Sodium_Salt	20.15456434105364
CD00019981_T109;CD00019981_T121;CD00019981_T777:mivacurium_chloride	20.14274581330922
CD00070458_T109;CD00070458_T121:conray	20.125752779802855
CD00000262_T121;CD00000262_T777:Agents,_Alkalinizing	20.067875313252312
CDM00000644_T109;CDM00000644_T121;CDM00000644_T231;CDM00000644_T777:2-Methylamino-2,3,3-trimethylnorbornane	20.066146584483256
CD00007021_T109;CD00007021_T121:1,2,4-Triazolo(4,3-b)pyridazine,_3-methyl-6-(3-(trifluoromethyl)phenyl)-	20.021601042805603
CD00353636_T550:Ciliary_neurotrophic_factor	20.010457377465684
CD00301942_T121;CD00301942_T777:Glycogenolytic_hormones	20.001773255528807
CD00007314_T116;CD00007314_T121:cyanoginosin-lr	19.967459540290037
CD00015858_T109;CD00015858_T121:2-(2-aminoethyl)pyridine	19.91803801226664
CDM00000250_T109;CDM00000250_T121;CDM00000250_T123;CDM00000250_T777;CDM00000250_T232:(3R,3'R,6'R)-beta,epsilon-Carotene-3,3'-diol	19.909442101294257
C2830173_T116;C2830173_T126:CaI-PLA(2)	19.820300078520688
CD00013444_T109;CD00013444_T121:tetramethylammonium	19.797522102813502
CDM00007688_T109;CDM00007688_T121;CDM00007688_T777:Fluoroquinolone_antibacterials,_systemic	19.79139162072731
CD00003679_T109;CD00003679_T121;CD00003679_T330:1-Benzyl-1H-imidazole	19.78462059990829
CDM00001805_T121;CDM00001805_T777:respiratory_stimulant	19.722229843713713
CDM00000791_T109;CDM00000791_T121;CDM00000791_T220:1,3-Dinitrato-2,2-bis(nitratomethyl)propane	19.708426076206923
CDM00000752_T109;CDM00000752_T121;CDM00000752_T234;CDM00000752_T777;CDM00000752_T195;CDM00000752_T240;CDM00000752_T220:2-Diethylaminoethyl_p-aminobenzoate	19.666381280341582
CD00057857_T121;CD00057857_T197:BSS_Brand_of_Electrolytes	19.649692865388978
CD00003323_T109;CD00003323_T121;CD00003323_T130;CD00003323_T231:1,2-Ethanediamine,_N,N'-bis(2-aminoethyl)-	19.605872707916163
CD00002280_T109;CD00002280_T121;CD00002280_T000:1-(2-(Benzylcarbamoyl)ethyl)-2-isonicotinoylhydrazine	19.502020250117745
CD00033826_T121:benserazide_-_levodopa	19.500485990413193
CD00017414_T109;CD00017414_T121:1-Butanamine,_N-methyl-4-(2-(phenylmethyl)phenoxy)-,_hydrochloride	19.49794137475194
CD00002116_T109;CD00002116_T195;CD00002116_T231;CD00002116_T777:2,6_dimethoxyphenylpenicillin	19.488139458547828
CD00021820_T109;CD00021820_T121;CD00021820_T221:Propanoic_Acid,_Sodium_Salt,_Hydrate	19.48760791007659
CDM00000850_T109;CDM00000850_T121;CDM00000850_T231;CDM00000850_T777:1-Methyl-2-(p-(isopropylcarbamoyl)benzyl)hydrazine	19.48666258399652
CD00004537_T109;CD00004537_T121:4-aminobenzamidine	19.46858521587493
CD00004614_T109;CD00004614_T121;CD00004614_T125;CD00004614_T236:4-hydroxy-4-androstene-3,17-dione	19.465699328696218
CD00003639_T109;CD00003639_T121;CD00003639_T550:1-(3-chlorophenyl)piperazine	19.36343926236738
CD00011589_T109;CD00011589_T121:perhexiline_maleate	19.348698980362755
CDM00000429_T109;CDM00000429_T121;CDM00000429_T231;CDM00000429_T777:1-(1H-Indol-4-yloxy)-3-((1-methylethyl)amino)-2-propanol	19.31301833882541
CD00000799_T109;CD00000799_T121;CD00000799_T445:4-Chloro-a,a-dimethylbenzeneethanamine	19.300071014849614
CD00010505_T116;CD00010505_T121:4-Nle-7-Phe-alpha-MSH	19.298585327750512
CD00013692_T116;CD00013692_T121:travasol	19.252170687026815
CDM00000445_T109;CDM00000445_T121;CDM00000445_T220;CDM00000445_T777:10-[2-(Diethylamino)-1-propyl]phenothiazine	19.24020322093718
CDM00000694_T109;CDM00000694_T121;CDM00000694_T234;CDM00000694_T777:1-[2-(2,4-Dichloro-benzyloxy)-2-(2,4-dichloro-phenyl)-ethyl]-1H-imidazole	19.23652211136015
CD00010544_T109;CD00010544_T195:mycolog	19.124055471159643
CDM00001629_T109;CDM00001629_T121;CDM00001629_T220;CDM00001629_T777:1,6-Dihydro-2-methyl-6-oxo(3,4'-bipyridine)-5-carbonitrile	19.117621595542662
CD00002552_T109;CD00002552_T121;CD00002552_T130:Benzeneacetaldehyde,_alpha-oxo-	19.103307531421933
CDM00001235_T109;CDM00001235_T121;CDM00001235_T231;CDM00001235_T777:1-cyclohexyl-3-(p-beta-(4,4-_dimethyl-2-methoxy-1,3-(2H,4H)-isoquinolinedione-_2-yl)phenethyl)sulfonylurea	19.09843169934778
CD00001551_T109;CD00001551_T121;CD00001551_T550:18-beta-Glycyrrhetinic_Acid	19.057200057518518
CD00356215_T777:beryllium	18.99097167603339
CD00351671_T330:dinitrophenyl-S-glutathione	18.974784379144758
CDM00000875_T109;CDM00000875_T121;CDM00000875_T234;CDM00000875_T777:2,4-Diamino-5-(4-chlorophenyl)-6-ethylpyrimidine	18.950718204390526
CD00205370_T116;CD00205370_T121;CD00205370_T126;CD00205370_T220:human_thrombin	18.899635059833663
CD00003479_T109;CD00003479_T121:1H-2-Benzoxacyclotetradecin-1-one,_3,4,5,6,7,8,9,10,11,12-decahydro-7,14,16-trihydroxy-3-methyl-,_(3S-(3R*,7S*))-	18.857521191284707
CDM00001239_T109;CDM00001239_T121;CDM00001239_T220;CDM00001239_T777:4H-Carbazol-4-one,_1,2,3,9-tetrahydro-9-methyl-3-((2-methyl-1H-imidazol-1-yl)methyl)-	18.781177219987427
CD00003024_T121;CD00003024_T197:Aurate(3-),_bis(monothiosulfato(2-)-O,S)-,_trisodium,_(T-4)-	18.750470208670173
CD00157578_T129:Glycine_max_antigen	18.672027485396836
CD00162718_T109;CD00162718_T121;CD00162718_T777:[AM400]_QUINOLONES	18.628029817708423
CDM00001409_T109;CDM00001409_T121;CDM00001409_T220;CDM00001409_T777:(2S-(1(R*(r*)),2alpha,3abeta,6abeta))-1-(2-((1-(ethoxycarbonyl)-3-phenylpropyl)amino)-1-oxopropyl)octahydrocyclopenta(b)pyrrole-2-carboxylic_acid	18.572758413223124
CD00002266_T116;CD00002266_T121;CD00002266_T123:Holoneocarzinostatin	18.553930925291116
CD00005707_T109;CD00005707_T121:arabinogalactan	18.54933150893768
CD00012278_T109;CD00012278_T121;CD00012278_T550:Benzamide,_3,5-dichloro-N-((1-ethyl-2-pyrrolidinyl)-methyl)-2-hydroxy-6-methoxy-	18.53332269255513
