	fet_p_value_and_ratio
CDM00000091_T109;CDM00000091_T121;CDM00000091_T231;CDM00000091_T777:4'-(9-Acridinylamino)-3'-methoxymethanesulfonanilide	21.62480868138632
CDM00000013_T109;CDM00000013_T121;CDM00000013_T777;CDM00000013_T231;CDM00000013_T220:1,1'-Sulfonylbis(4-aminobenzene)	21.620538004717027
CD00000470_T109;CD00000470_T121;CD00000470_T000:Benactyzine	21.614217027683843
CD00355740_T220:Fig	21.545811786798723
CDM00001244_T109;CDM00001244_T121;CDM00001244_T129;CDM00001244_T116:Haemophilus_influenzae_type_b_polyribosylribitol_phosphate_capsular_polysaccharide_vaccine	21.52571603044395
CD00005247_T109;CD00005247_T121;CD00005247_T220;CD00005247_T777:8-Chloro-1-((dimethylamino)methyl)-6-phenyl-4H-S-triazolo(4,3-a)(1,4)benzodiazepine	21.51386206980864
CD00078688_T109;CD00078688_T121:ropivacaine_hydrochloride	21.509770109476722
CD00004867_T109;CD00004867_T121:5-methyl-urapidil	21.49317813149628
CD00355705_T220:Garlic	21.387234725456004
CDM00000895_T121;CDM00000895_T122;CDM00000895_T200:Artificial_saliva,_30_ml	21.338294093408013
CD00027373_T109;CD00027373_T121;CD00027373_T220;CD00027373_T777:3-[3-({[(7S)-3,4-dimethoxybicyclo[4.2.0]octa-1,3,5-trien-7-yl]methyl}(methyl)amino)propyl]-7,8-dimethoxy-2,3,4,5-tetrahydro-1H-3-benzazepin-2-one	21.282548499867406
CDM00020899_T200:fentaNYL_Nasal_Spray	21.27875610932353
CD00002093_T109;CD00002093_T121;CD00002093_T220;CD00002093_T777:(17alpha)-3-Methoxy-19-norpregna-1,3,5(10)-trien-20-yn-17-ol	21.27362387021845
CD00027990_T109;CD00027990_T121:4,5-alpha-Epoxy-3,14-dihydroxy-17-methylmorphinan-6-one_Hydrochloride	21.27055811188509
CD00107329_T121;CD00107329_T129;CD00107329_T220:ALLERGENIC_EXTRACT,_FOOD,_WHEAT	21.269647492902205
CD00337348_T121;CD00337348_T777:sofosbuvir_/_velpatasvir	21.269616759523355
CD00001079_T109;CD00001079_T121:(+-)-17-Methylmorphinan-3-ol	21.256503894707947
CDM00001806_T109;CDM00001806_T121;CDM00001806_T231;CDM00001806_T777:3-Acetamido-1-propanesulfonic_acid	21.230691100852564
CDM00000525_T109;CDM00000525_T121;CDM00000525_T123:gag(glycosaminoglycan)	21.175361199414773
CD00025860_T109;CD00025860_T121:1,2-bis(2-aminophenoxy)ethane_N,N,N',N'-tetraacetic_acid_acetoxymethyl_ester	21.173449108913605
CD00141267_T109;CD00141267_T121;CD00141267_T550:piboserod	21.132033352370854
CD00142815_T109;CD00142815_T121:Caduet	21.099734013808355
CD00310262_T109;CD00310262_T121:Hetlioz	21.092412687655163
CDM00000982_T109;CDM00000982_T195;CDM00000982_T240;CDM00000982_T777;CDM00000982_T121:2,4-Diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine	21.072068173043334
CDM00015912_T109;CDM00015912_T121;CDM00015912_T220;CDM00015912_T777;CDM00015912_T116:(1S,3S,5S)-2-((2S)-2-Amino-2-(3-hydroxyadamantan-1-yl)_acetyl)-2-azabicyclo(3.1.0)hexane-3-carbonitrile_hydrate	21.02451858527883
CD00002751_T114;CD00002751_T121;CD00002751_T231;CD00002751_T777:2,3-dihydro-6-Propyl-2-thioxo-4(1H)-pyrimidinone	20.994795013427563
CD00011774_T109;CD00011774_T121;CD00011774_T231;CD00011774_T777:1,3-bis(1-(7-chloro-4'-quinolyl)-4'-piperazinyl)propane	20.97878611077431
CDM00025549_T200:Diclofenac_Injection	20.96507264682367
CD00054306_T109;CD00054306_T121;CD00054306_T777:salvianolic_acid_b	20.915584230812875
CD00355955_T550:MANNAC	20.89483462146883
CD00008844_T109;CD00008844_T121:(3beta,20beta)-20-Carboxy-11-oxo-30-norolean-12-en-3-yl-2-O-beta-D-glucopyranuronosyl-alpha-D-glucopyranosiduronic_Acid	20.860836291445754
CDM00000997_T116;CDM00000997_T195;CDM00000997_T220;CDM00000997_T777;CDM00000997_T109:(1S,2R,18R,22S,25R,28R,40S)-22-(2-amino-2-Oxoethyl)-48-[2-O-(3-amino-2,3,6-trideoxy-3-methyl-alpha-L-lyxo-hexopyranosyl)-beta-D-glucopyranosyloxy]-5,15-dichloro-2,18,32,35,37-pentahydroxy-19-[(N-methyl-D-leucyl)amino]-20,23,26,42,44-pentaoxo-7,13-dioxa-21,24,27,41,43-pentaazaoctacyclo[26.14.2.2(3,6).2(14,17).1(8,12).1(29,33).0(10,25).0(34,39)]pentaconta-3,5,8(48),9,11,14,16,29(45),30,32,34,36,38,46,49-pentadecaene-40-carboxylic_acid	20.833965879575164
CD00024015_T121;CD00024015_T130:radioactive_drug	20.817594512457415
CDM00000999_T121;CDM00000999_T109:decongestant_nasal	20.803803311164387
CD00003339_T109;CD00003339_T121;CD00003339_T231:1-[2,3,4-trimethoxybenzyl]_piperazine_dihydrochloride	20.747293023221594
CD00011758_T109;CD00011758_T121:4,5-dihydro-6-(2-(4-methoxyphenyl)-1H-benzimidazole-5-yl)-5-methyl-3(2H)-pyridazinone	20.745749004134062
CD00001408_T109;CD00001408_T195:4S,6S,8S,10R,12R,14R,16S,27S-octahydroxy-3R-(1R-hydroxy-hexyl)17,28R-dimethyl-oxacyclooctacosa-17E,119E,21E,21E,23E,25E-pentaen-2-one	20.728427715593696
CDM00001541_T109;CDM00001541_T121;CDM00001541_T231;CDM00001541_T777:2,4-Quinazolinediamine,_5-methyl-6-(((3,4,5-trimethoxyphenyl)amino)methyl)-	20.658897882093072
CDM00000458_T116;CDM00000458_T121;CDM00000458_T126;CDM00000458_T231;CDM00000458_T550:BLOOD_COAG_FACTOR_XIII	20.655387936734144
CDM00016525_T116;CDM00016525_T121;CDM00016525_T777;CDM00016525_T231:(2S)-N-((1S)-1-Benzyl-2-(((1S)-3-methyl-1-(((2R)-2-methyloxiran-2-yl)carbonyl)butyl)amino)-2-oxoethyl)-4-methyl-2-(((2S)-2-((morpholin-4-ylacetyl)amino)-4-phenylbutanoyl)amino)pentanamide	20.64256165639521
CDM00001728_T109;CDM00001728_T121;CDM00001728_T220;CDM00001728_T777;CDM00001728_T200:B01AB10	20.624618651597576
CD00315506_T109;CD00315506_T121;CD00315506_T231;CD00315506_T777:Carbamic_Acid,_N,N'-(((2S,5S)-1-(4-(1,1-dimethylethyl)phenyl)-2,5-pyrrolidinediyl)bis(4,1-phenyleneiminocarbonyl-(2S)-2,1-pyrrolidinediyl((1S)-1-(1-methylethyl)-2-oxo-2,1-ethanediyl)))bis-,_C,C'-Dimethyl_Ester	20.623652685082696
CDM00007439_T116;CDM00007439_T121;CDM00007439_T125;CDM00007439_T220:Metreleptina	20.58007475286742
CD00005527_T109;CD00005527_T121;CD00005527_T550:1H-benz(de)isoquinoline-1,3(2H)-dione,_5-amino-2-(2-(dimethylamino)ethyl)	20.516220028071146
CD00061734_T109;CD00061734_T121:depo_provera	20.458528854950632
CDM00001607_T109;CDM00001607_T121;CDM00001607_T220;CDM00001607_T777:halfan	20.428194876697145
CDM00000941_T109;CDM00000941_T121;CDM00000941_T220;CDM00000941_T777:1-(3,5-Dihydroxyphenyl)-2-tert-butylaminoethanol_Sulphate	20.314219336803827
CDM00000152_T109;CDM00000152_T121;CDM00000152_T220;CDM00000152_T777:1-[(3,4-Dimethoxyphenyl)methyl]-2-[3-({5-[(3-{1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-2-ium-2-yl}propanoyl)oxy]pentyl}oxy)-3-oxopropyl]-6,7-dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolin-2-ium	20.264582868377786
CDM00006815_T109;CDM00006815_T121;CDM00006815_T550;CDM00006815_T777:1-Piperidinecarboxamide,_4(2-(4-(11R-3,10-dibromo-8-chloro-6,11-dihydro-5H-benzo(5,6)cyclohepta(1,2-b)pyridine-11-yl)-1-piperidinyl)-2-oxoethyl)-	20.260973641170466
CD00202825_T109;CD00202825_T121;CD00202825_T550;CD00202825_T777:motesanib	20.232565352851402
CD00019462_T109;CD00019462_T121:3H-imidazo(4,5-b)pyridine,_2-ethyl-5,7-dimethyl-3-(2'-(2H-tetrazol-5-yl)(1,1'-biphenyl)-4-yl)-	20.19209298283587
CD00001370_T109;CD00001370_T121:Emulsions,_Intravenous_Fat	20.179028176226236
CD00061357_T116;CD00061357_T121;CD00061357_T129;CD00061357_T777:roferon_a	20.17738662000717
CD00338677_T109;CD00338677_T121;CD00338677_T231:latanoprostene_bunod	20.161303708130692
CD00001796_T129:Factors,_Immune	20.153569147548634
CD00002964_T109;CD00002964_T121;CD00002964_T334;CD00002964_T777:1-(2-chloroethyl)-3-(4-methylcyclohexyl)-1-nitrosourea	20.131723818909002
CDM00000346_T109;CDM00000346_T121;CDM00000346_T130;CDM00000346_T777;CDM00000346_T231:Deferoxamide_B	20.11290650104138
CD00327906_T109;CD00327906_T121:Varubi	20.096457222768624
CDM00001626_T109;CDM00001626_T121;CDM00001626_T129:meningococcal	20.07940567608897
CD00356051_T231:Semaglutide	19.995936921006805
CD00302066_T121;CD00302066_T777:Other_anxiolytics	19.984513859119275
CD00000681_T109;CD00000681_T121;CD00000681_T330:(3beta,20beta)-3-(3-Carboxy-1-oxopropoxy)-11-oxoolean-12-en-29-oic_Acid	19.925489179854495
CD00004866_T109;CD00004866_T121:5-methyltryptamine	19.925344783410413
CD00026260_T109;CD00026260_T121:CGP_55845A	19.900689512259
CD00013454_T109;CD00013454_T121:(1beta)-6,6',7,12-tetramethoxy-2,2'-dimethylberbaman	19.891396810508706
CDM00001342_T109;CDM00001342_T121;CDM00001342_T125;CDM00001342_T231;CDM00001342_T777:(+)-13-Ethyl-17-hydroxy-18,19-dinor-17alpha-pregn-4-en-20-yn-3-one_oxime_acetate_(ester)	19.882881711990674
CD00206648_T109;CD00206648_T121:abiraterone_acetate	19.880995185056296
CD00184889_T109;CD00184889_T121:Opana	19.85374260563361
CD00001437_T114;CD00001437_T121;CD00001437_T220:1-(2-Deoxy-beta-D-ribofuranosyl)-5-fluorouracil	19.813131302108893
CD00306592_T109;CD00306592_T121:opsumit	19.812671105790134
CD00203394_T109;CD00203394_T121:Traumeel	19.792460505630455
CD00019631_T116;CD00019631_T121;CD00019631_T220:lodoxamide	19.78630469041943
CD00356236_T777:ether	19.76121654775351
CDM00001087_T109;CDM00001087_T121;CDM00001087_T232;CDM00001087_T777;CDM00001087_T231:1-Pyrrolidineacetamide,_N-	19.695431506528372
CDM00007436_T109;CDM00007436_T121;CDM00007436_T231;CDM00007436_T777:5H-Benzo(5,6)cyclohepta(1,2-b)pyridine,_8-chloro-6,11-dihydro-11-(4-piperidinylidene)-	19.65214275798529
CDM00000655_T109;CDM00000655_T121;CDM00000655_T220;CDM00000655_T777:1-Methylphenobarbital	19.643338397904884
CDM00016309_T109;CDM00016309_T121;CDM00016309_T231;CDM00016309_T777:4,4-difluoro-N-((1S)-3-(exo-3-(3-isopropyl-5-methyl-4H-1,2,4-triazol-4-yl)-8-azabicyclo(3.2.1)oct-8-yl)-1-phenylpropyl)cyclohexanecarboxamide	19.62214214593679
CDM00000770_T121;CDM00000770_T777:Agents,_Oxytocic	19.613115927770597
CD00007366_T109;CD00007366_T121;CD00007366_T220;CD00007366_T777:6-chloro-3-(2-Norbornen-5-yl)-7-sulfamyl-3,4-dihydro-1,2,4-benzothiadiazine_1,1-dioxide	19.600818714612284
CDM00001199_T109;CDM00001199_T121;CDM00001199_T220;CDM00001199_T777:beta-Hydroxyethylammonium_oleate	19.582390314043796
CDM00001573_T116;CDM00001573_T121;CDM00001573_T126;CDM00001573_T231;CDM00001573_T777;CDM00001573_T220;CDM00001573_T200:Acid_beta-glucosidase	19.55706474724077
CDM00001258_T109;CDM00001258_T121;CDM00001258_T231;CDM00001258_T777:4-Isoxazolecarboxamide,_5-methyl-N-(4-(trifluoromethyl)phenyl)-	19.5474835071278
CDM00001521_T109;CDM00001521_T121;CDM00001521_T220;CDM00001521_T777:(3R,5S,6E)-(+/-)-7-(3-(4-Fluorophenyl)-1-(1-methylethyl)-1H-indol-2-yl)-3,5-dihydroxy-6-heptenoic_Acid	19.533216940299617
CD00009215_T109;CD00009215_T121;CD00009215_T330:hydroxymaprotilin	19.478745233464096
CD00350947_T232:5-L-Glutamyl-L-cysteinylglycine	19.436066970797505
CD00192839_T109;CD00192839_T121;CD00192839_T550;CD00192839_T777:2-(2-methylpyrrolidin-2-yl)-1H-benzimidazole-4-carboxamide	19.427791830064958
CD00356186_T777:Tissue_adhesives	19.401461928557143
CD00297953_T109;CD00297953_T121:Diclegis	19.392465219026843
CDM00001270_T109;CDM00001270_T121;CDM00001270_T220;CDM00001270_T777:11-chloro-8,12b-dihydro-2,8-dimethyl-12b-phenyl-4H-(1,3)oxazino(3,2-d)(1,4)benzodiazepine-4,7(6H)-dione	19.370310209573503
CDM00016928_T109;CDM00016928_T121;CDM00016928_T777:Benzodiazepine_derivative_antiepileptics	19.328784050901685
CD00006525_T109;CD00006525_T121;CD00006525_T220:calcium_polycarbophil	19.28471136568755
CDM00003270_T109;CDM00003270_T121;CDM00003270_T220:5-chloro-2,4-dihydroxypyridine	19.28200178381957
CD00302174_T121;CD00302174_T777:Heparin_group_antithrombotic_drugs	19.202917872397958
CD00040252_T116;CD00040252_T121:astressin	19.175264119293505
CDM00000948_T109;CDM00000948_T121;CDM00000948_T240;CDM00000948_T777:4,6(1H,5H)-Pyrimidinedione,_dihydro-5-(1-methylbutyl)-5-(2-propenyl)-2-thioxo-	19.140323696412
CD00008022_T109;CD00008022_T121;CD00008022_T550;CD00008022_T777:2-phenyl-1,2-benzoisoselenazol-3(2H)-one	19.131860502658785
CDM00007731_T109;CDM00007731_T121;CDM00007731_T231;CDM00007731_T777:4-(3,5-bis-(2-hydroxyphenyl)-(1,2,4)-triazol-1-yl)benzoic_acid	19.12801285387766
CD00008283_T109;CD00008283_T121:5-chloro-3-ethyl-N-((1-ethyl-2-pyrrolidinyl)methyl)-6-methoxysalicylamide	19.057196259546217
CDM00000950_T109;CDM00000950_T121;CDM00000950_T131;CDM00000950_T231;CDM00000950_T777:1,1',1''-Phosphinothioyldynetrisaziridine	19.02822730861478
CD00211618_T109;CD00211618_T121:Adcirca	19.02238157872967
CDM00000090_T109;CDM00000090_T195;CDM00000090_T240;CDM00000090_T777;CDM00000090_T121;CDM00000090_T231:1-[(Ethoxycarbonyl)oxy]ethyl_(2S,5R,6R)-6-{[(2R)-2-amino-2-phenylacetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate	19.02232652897786
CD00221390_T109;CD00221390_T121:BuTrans	18.99567058022352
CDM00009130_T109;CDM00009130_T121;CDM00009130_T220;CDM00009130_T777:4-((2,4-dichloro-5-methoxyphenyl)amino)-6-methoxy-7-(3-(4-methyl-1-piperazinyl)propoxy)-3-quinolinecarbonitrile	18.985641116690402
CD00027929_T109;CD00027929_T121;CD00027929_T131:cocaine_hcl	18.963877789762503
CD00014321_T116;CD00014321_T121:1,2,4-Oxadiazolidine-2-propanoic_acid,_alpha-amino-3,5-dioxo-,_(S)-	18.884192421441085
CD00003194_T109;CD00003194_T121;CD00003194_T131:2,3,7,8-Tetrachlorodibenzo[b,e][1,4]dioxin	18.835339540588972
CDM00001724_T109;CDM00001724_T121;CDM00001724_T550:9-NC	18.76493236977518
CD00353636_T550:Ciliary_neurotrophic_factor	18.746089132989855
CD00235485_T109;CD00235485_T121:Viibryd	18.734478739634074
CDM00001152_T109;CDM00001152_T195;CDM00001152_T240;CDM00001152_T777:(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	18.721640683714377
CDM00000680_T109;CDM00000680_T121;CDM00000680_T220;CDM00000680_T777:1,2-benzenediol,_4-((1R,2S)-2-amino-1-hydroxypropyl)-,_Rel-	18.69443785370521
CD00355676_T220:Talc	18.68829072441236
CDM00000079_T109;CDM00000079_T121;CDM00000079_T195;CDM00000079_T777:[AM300]_AMINOGLYCOSIDES	18.684120471560647
CD00356193_T777:Urine_Tests	18.643021935157336
CD00061881_T109;CD00061881_T121:1-(3-Methylaminopropyl)dibenzo(b,e)bicyclo(2.2.2)octadiene_Hydrochloride	18.53570031332161
CD00325737_T109;CD00325737_T121;CD00325737_T220:ripasudil	18.520880905127807
CD00355879_T550:Elagolix	18.459270489970116
CD00289084_T109;CD00289084_T121;CD00289084_T220:products_senna	18.429332268892633
CDM00001546_T116;CDM00001546_T121;CDM00001546_T125;CDM00001546_T231;CDM00001546_T777;CDM00001546_T109:6-D-Leucine-9-	18.403510664370526
CD00012482_T109;CD00012482_T121;CD00012482_T550;CD00012482_T777:4-(3-(Cyclopentyloxy)-4-methoxyphenyl)-2-pyrrolidinone	18.374807310984274
CD00030678_T109;CD00030678_T121;CD00030678_T220:2,2-Dicarbamyloxymethyl-3-methylpentane	18.3715458621925
CDM00003755_T109;CDM00003755_T121;CDM00003755_T231;CDM00003755_T777:Linezlid	18.33495941997689
CDM00000293_T109;CDM00000293_T121;CDM00000293_T231;CDM00000293_T777:1-Cyano-2-methyl-3-(2-(((5-methyl-4-imidazolyl)methyl)thio)ethyl)guanidine	18.318417764650512
CDM00000690_T109;CDM00000690_T121;CDM00000690_T125;CDM00000690_T231;CDM00000690_T777;CDM00000690_T130:1-Propanone,_2-methyl-1,2-di-3-pyridinyl-	18.29109904978186
CD00110073_T109;CD00110073_T121;CD00110073_T550:1-(4'-aminophenyl)-3-acetyl-4-methyl-3,4-dihydro-7,8-methylenedioxy-5H-2,3-benzodiazepine	18.259748756428905
CD00355951_T550:Ozone	18.19828490880814
CD00038746_T116;CD00038746_T121;CD00038746_T330:2,5-Pen-enkephalin	18.160460795175382
CDM00003364_T121;CDM00003364_T129:Diphtheria_and_Tetanus_Toxoids_and_Acellular_Pertussis_Vaccine_Adsorbed	18.122845399269455
CD00006110_T109;CD00006110_T121:2-Butenoic_acid,_4-(((5alpha,6beta)-17-(cyclopropylmethyl)-4,5-epoxy-3,14-dihydroxymorphinan-6-yl)amino)-4-oxo-,_methyl_ester,_(E)-	18.057175429694453
CD00317070_T109;CD00317070_T121:Akynzeo	18.048954742279697
CDM00001841_T109;CDM00001841_T121;CDM00001841_T777;CDM00001841_T220:1UN	18.01823415444201
CDM00010537_T129;CDM00010537_T220;CDM00010537_T121:AE-mite,_dermatophagoides_pteronyssinus	17.99651579005251
CD00203039_T121:diclofenac_sodium_gel	17.980149506590077
CD00069217_T121:benazepril_/_Hydrochlorothiazide	17.94456935556101
CDM00001047_T109;CDM00001047_T121;CDM00001047_T231;CDM00001047_T777;CDM00001047_T195:2-(((3-Methyl-4-(2,2,2-trifluoroethoxy)-2-pyridyl)methyl)sulfinyl)benzimidazole	17.895774427739337
CD00000576_T114;CD00000576_T121;CD00000576_T550:5-BrdU	17.88917753020853
CD00010226_T109;CD00010226_T121:methoctramine	17.886271532541013
CD00012692_T109;CD00012692_T121:sarapin	17.886232112886187
CD00162597_T121:Ibuprofen_/_oxyCODONE	17.886232112886187
CD00185507_T109;CD00185507_T121:Ionsys	17.886232112886187
CD00011086_T109;CD00011086_T121:8-chloro-11-piperazin-1-yl-5H-dibenzo(B,E)(1,4)diazepine	17.844689937624068
CDM00016601_T116;CDM00016601_T121;CDM00016601_T129;CDM00016601_T220;CDM00016601_T777:belimumab	17.8361587024624
CDM00000240_T109;CDM00000240_T121;CDM00000240_T231;CDM00000240_T777:1H-Imidazole-1-carboxylic_acid,_2,3-dihydro-3-methyl-2-thioxo-,_ethyl_ester	17.830602128199953
CD00026735_T109;CD00026735_T121:2H-Benzimidazol-2-one,_1,3-dihydro-1-(2-hydroxy-5-(trifluoromethyl)phenyl)-5-(trifluoromethyl)-	17.82719723748533
CD00069869_T109;CD00069869_T121:aspirin_coated_enteric	17.81154301005651
CDM00001749_T109;CDM00001749_T121;CDM00001749_T231;CDM00001749_T777:(2-(4-Hydroxyphenyl)-6-hydroxybenzo(b)thien-3-yl)(4-(2-(1-piperidinyl)ethoxy)phenyl)methanone	17.79267981201914
CD00013515_T109;CD00013515_T121;CD00013515_T231:2,14-di-(demethoxy)-2-glucosidoxy-14-_methylthiocolchicine	17.738273937952272
CDM00024188_T200:Meperidine_Injection	17.726373287681213
CDM00000495_T121:Acid_Antagonists,_Folic	17.683914401760923
CDM00001469_T109;CDM00001469_T121;CDM00001469_T220;CDM00001469_T777:1-(3,4-dimethoxyphenyl)-5-ethyl-7,8-dimethoxy-_4-methyl-5H-2,3-benzodiazepine	17.65751385809551
CDM00001797_T109;CDM00001797_T121;CDM00001797_T242:17-Hydroxy-3-oxo-17alpha-pregna-4,6-diene-21-carboxylic_Acid	17.64810102165737
CDM00001361_T116;CDM00001361_T121;CDM00001361_T126;CDM00001361_T550:onconase	17.647191081625632
CD00121140_T109;CD00121140_T121:trepostinil_sodium	17.63130969409831
CDM00022499_T121;CDM00022499_T129:diphtheria,_tetanus,_and_pertussis_(DTaP)_vaccine	17.57256056898746
CDM00001216_T109;CDM00001216_T121;CDM00001216_T125;CDM00001216_T220;CDM00001216_T777:4-Azaandrost-1-ene-17-carboxamide,_N-(1,1-dimethylethyl)-3-oxo-,_(5alpha,17beta)-	17.566385279936956
CD00092444_T109;CD00092444_T121:1-((2-chlorophenyl)diphenylmethyl)-1H-pyrazole	17.55741873780667
CD00005304_T109;CD00005304_T121:(19alpha)-16,17-didehydro-19-methyloxayohimban-16-carboxylic_acid_methyl_ester	17.530863539745322
CDM00000254_T109;CDM00000254_T195;CDM00000254_T220;CDM00000254_T777:3-Chloro-7-D-(2-phenylglycinamido)-3-cephem-4-carboxylic_acid	17.512883210419986
CDM00000745_T109;CDM00000745_T121;CDM00000745_T777:Compounds,_Nitrosourea	17.506605541794357
CDM00000369_T109;CDM00000369_T121;CDM00000369_T220;CDM00000369_T777:(1,1'-Bicyclohexyl)-1-carboxylic_acid,_2-(diethylamino)ethyl_ester	17.48320314198639
CD00025086_T109;CD00025086_T121;CD00025086_T777:benzamide,_5-chloro-2-methoxy-4-(methylamino)-N-(2-methyl-1-(phenylmethyl)-3-pyrrolidinyl)-	17.476698882874118
CD00007115_T121;CD00007115_T197:chloride_cobalt	17.451485847911922
CD00002419_T116;CD00002419_T121:Hydrated_Saralasin_Acetate	17.44277460041834
CDM00001241_T109;CDM00001241_T121;CDM00001241_T220;CDM00001241_T777:(1,4-dioxaspiro(4.5)dec-2-ylmethyl)guanidine	17.44277460041834
CDM00003528_T109;CDM00003528_T121;CDM00003528_T777;CDM00003528_T236:Diflupyl	17.419343270557526
CD00001732_T109;CD00001732_T121;CD00001732_T123:12-methoxyibogamine	17.417717406523202
CD00006711_T109;CD00006711_T195:acetoxyethylcefuroxime	17.41128253797391
CDM00007133_T116;CDM00007133_T121;CDM00007133_T129;CDM00007133_T220;CDM00007133_T777:alfa-2b_peginterferon	17.400124367934318
CDM00001568_T109;CDM00001568_T121;CDM00001568_T220:A_77-1726	17.38679073255863
CDM00001313_T109;CDM00001313_T121:methyl_xanthine	17.383402359285167
CDM00025355_T200:fentaNYL_Transdermal_System	17.359760439455112
CD00030816_T109;CD00030816_T195;CD00030816_T777:3rd_generation_cephalosporins	17.306113036016196
CD00002991_T116;CD00002991_T121;CD00002991_T125;CD00002991_T220:1-De(5-oxo-L-proline)-2-de-L-glutamine-5-L-methioninecaerulein	17.303627519950535
CD00013421_T109;CD00013421_T121;CD00013421_T125;CD00013421_T231:Androst-4-en-3-one,_17-	17.273511659617387
CD00356263_T777:phosphates	17.272822143528
CD00012126_T109;CD00012126_T121:pseudohypericin	17.260021621002288
CD00157514_T129:Crocus_sativus_antigen	17.210164408249902
CD00002248_T109;CD00002248_T121:Allylnormorphine	17.20433323513674
CDM00000679_T109;CDM00000679_T121;CDM00000679_T220;CDM00000679_T777:9,10-Didehydro-N-[1-(hydroxymethyl)-propyl]-D-lysergamide	17.19015241622889
CD00355864_T550:5S-hydroxy-6R-(S-cysteinylglycinyl)-7E,9E,11E,14Z-eicosatetraenoic_acid	17.18776291090866
CDM00000356_T109;CDM00000356_T121;CDM00000356_T231;CDM00000356_T777;CDM00000356_T220:(11beta,16alpha)-16,17-(Butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione	17.11438807486523
CD00017414_T109;CD00017414_T121:1-Butanamine,_N-methyl-4-(2-(phenylmethyl)phenoxy)-,_hydrochloride	17.024405275650462
CDM00017984_T109;CDM00017984_T121;CDM00017984_T226;CDM00017984_T777:fospropofol	17.00216151865238
CDM00001185_T109;CDM00001185_T121;CDM00001185_T236;CDM00001185_T777:alpha,alpha-diphenyl-1-piperidinebutanol	16.998341548039033
CD00049456_T109;CD00049456_T121:1(6H)-Pyridazinebutanoic_acid,_6-imino-3-(4-methoxyphenyl)-,_monohydrobromide	16.986973678343496
CD00011716_T116;CD00011716_T121;CD00011716_T330:N-(alpha-L-rhamnopyranosyloxyhydroxyphosphinyl)-L-_leucyl-L-tryptophan	16.959992311129575
CD00342614_T121;CD00342614_T550:AX200	16.951795160590727
CD00229784_T116;CD00229784_T121;CD00229784_T129;CD00229784_T550:ChAglyCD3	16.921068920554927
CD00024930_T109;CD00024930_T121;CD00024930_T777:ns_398	16.9110774434312
CD00038594_T109;CD00038594_T121:Aphrodine_Hydrochloride	16.905917634115646
CD00353472_T334:(2R)-2,3-dihydroxypropyl_2-(trimethylammonio)ethyl_phosphate	16.89209285345021
CDM00000730_T109;CDM00000730_T121;CDM00000730_T127;CDM00000730_T232;CDM00000730_T777;CDM00000730_T231:3-carboxypyridine	16.843523409566593
CD00027928_T109;CD00027928_T121:3-Chloro-5-(3-(dimethylamino)propyl)-10,11-dihydro-5H-dibenz(b,f)azepine_monohydrochloride	16.796398200891247
CDM00017128_T109;CDM00017128_T121;CDM00017128_T220:2-((6-((3R)-3-aminopiperidin-1-yl)-3-methyl-2,4-dioxo-3,4-dihydropyrimidin-1(2H)-yl)methyl)_benzonitrile	16.774245027321502
CD00006336_T121:acid_amoxicillin_clavulanic	16.773868195360684
CD00158892_T109;CD00158892_T121;CD00158892_T336;CD00158892_T777:3-(cyclopropylmethoxy)-4-(4-methylsulfonylphenyl)-5,5-dimethylfuranone	16.756474936919155
CD00013133_T121;CD00013133_T197;CD00013133_T220:strontium_chloride	16.747857261432674
CD00070502_T109;CD00070502_T121:cosopt	16.732124204027137
CD00003761_T109;CD00003761_T121:10,11-dihydro-10,11-dihydroxy-5H-dibenzazepine-5-carboxamide	16.687253414631428
CDM00024233_T200:Phenylephrine_Injection	16.678625033696015
CD00306295_T121:Bazedoxifene/_conjugated_estrogens	16.67860813375715
CDM00018369_T121;CDM00018369_T129;CDM00018369_T220:Cotton	16.645926682219788
CD00094018_T121:lopinavir_and_ritonavir	16.637834385286748
CDM00000757_T116;CDM00000757_T121;CDM00000757_T123;CDM00000757_T777;CDM00000757_T237:2,5-Diaminopentanoate	16.637208823652365
CDM00020006_T116;CDM00020006_T121;CDM00020006_T129;CDM00020006_T231;CDM00020006_T777;CDM00020006_T109:Ado-trastuzumab	16.63659369664943
CDM00000309_T109;CDM00000309_T121;CDM00000309_T225;CDM00000309_T777:2H-Thieno(2,3-e)-1,4-diazepin-2-one,_5-(2-chlorophenyl)-7-ethyl-1,3-dihydro-1-methyl-	16.625297306743114
CDM00000280_T109;CDM00000280_T121;CDM00000280_T234;CDM00000280_T777;CDM00000280_T220:1,4-Pentanediamine,_N4-(7-chloro-4-quinolinyl)-N1,N1-diethyl-	16.57300578820016
CD00094668_T109;CD00094668_T121:allium_cepa	16.549060272060494
