	fet_p_value_and_ratio
CD00030773_T121;CD00030773_T130;CD00030773_T196;CD00030773_T231:82_rubidium	30.366417320754906
CD00012020_T109;CD00012020_T121:2H-1-Benzopyran-3,4,5,7-tetrol,_2-(3,4-dihydroxyphenyl)-2-((2-(3,4-dihydroxyphenyl)-3,4-dihydro-5,7-dihydroxy-2H-1-benzopyran-3-yl)oxy)-3,4-dihydro-	30.349251848985013
CD00003032_T109;CD00003032_T121:morrhuate_sodium	30.32918204158139
CD00069185_T121:amiloride_-_hydrochlorothiazide	30.312324203886178
CDM00000252_T109;CDM00000252_T121;CDM00000252_T131;CDM00000252_T777;CDM00000252_T231:2,2'-dichloro-N-methyldiethylamine	30.297960100135906
CD00297535_T121;CD00297535_T777:Neuraminidase_inhibitors	30.274868059992652
CD00003252_T109;CD00003252_T121;CD00003252_T000:(2,3-Dichloro-4-(2-thenoyl)phenoxy)acetic_acid	30.249665127369067
CDM00000026_T116;CDM00000026_T195;CDM00000026_T777;CDM00000026_T121:Actinomycin_Antineoplastic_Antibiotic	30.237015373354023
CD00001216_T121;CD00001216_T777:Agents,_Dopamine	30.19944669110935
CDM00001729_T109;CDM00001729_T121;CDM00001729_T231;CDM00001729_T777:2,3-Didehydro-2,4-Dideoxy-4-Guanidino-N-Acetyl-D-Neuraminic_Acid	30.165611426278794
CD00014256_T121;CD00014256_T197:zirconia	30.05464015823217
CD00019981_T109;CD00019981_T121;CD00019981_T777:mivacurium_chloride	30.04459089491254
CDM00000983_T109;CDM00000983_T121;CDM00000983_T220;CDM00000983_T777:2',4,8-Trimethylpsoralen	29.973308188869737
CD00000810_T116;CD00000810_T121;CD00000810_T125;CD00000810_T231:CCK-PZ	29.868881665998206
CD00355643_T231:Levamlodipine	29.81756672603282
CD00039163_T109;CD00039163_T121:AG_1478	29.791559079545184
CDM00000837_T121;CDM00000837_T122;CDM00000837_T220;CDM00000837_T777;CDM00000837_T109:80_tween	29.749354575702895
CD00004647_T116;CD00004647_T121;CD00004647_T231;CD00004647_T777:1-[5-guanidino-2-[(3-methyl-1,2,3,4-tetrahydroquinolin-8-yl)sulfonylamino]pentanoyl]-4-methyl-piperidine-2-carboxylic_acid	29.739617490840168
CD00001232_T109;CD00001232_T121;CD00001232_T130:Acid,_Diethylenetriamine_Pentaacetic	29.670051213025662
CDM00007429_T116;CDM00007429_T121;CDM00007429_T231;CDM00007429_T777;CDM00007429_T109:D-phenylalanine,_N-((trans-4-(1-methylethyl)cyclohexyl)carbonyl)-	29.62867944093076
CDM00000402_T109;CDM00000402_T121;CDM00000402_T234;CDM00000402_T777:1-(3-(4-(5-chloro-2-oxo-2,3-Dihydrobenzo[D]imidazol-1-yl)piperidin-1-yl)propyl)-1H-benzo[D]imidazol-2(3H)-one	29.61814663936529
CDM00010537_T129;CDM00010537_T220;CDM00010537_T121:AE-mite,_dermatophagoides_pteronyssinus	29.561168754025125
CDM00000201_T109;CDM00000201_T121;CDM00000201_T220;CDM00000201_T777:1(2H)-Naphthalenone,_5-(3-((1,1-dimethylethyl)amino)-2-hydroxypropoxy)-3,4-dihydro-,_(S)-	29.556050614573206
CD00071924_T109;CD00071924_T121:lidocaine_viscous	29.535051415787642
CDM00024762_T200:oxaliplatin_Injection	29.517168955623326
CDM00001029_T109;CDM00001029_T121;CDM00001029_T125;CDM00001029_T231;CDM00001029_T777:13-ethyl-17-hydroxy-11-methylene-18,19-dinor-17alpha-pregn-4-en-20-yn-3-one	29.331525948023568
CD00002651_T109;CD00002651_T121:glycan	29.28410173647975
CDM00001842_T109;CDM00001842_T121;CDM00001842_T220;CDM00001842_T777:1-[[[(1_R)-1-[3-[(1e)-2-(7-chloro-2-Quinolinyl)ethenyl]_phenyl]-3-[2-(1-hydroxy-1-methylethyl)phenyl]propyl]sulfanyl]methyl]cyclopropaneacetic_acid	29.22547742804085
CD00211030_T121;CD00211030_T129;CD00211030_T220:peach_allergenic_extract	29.18539126648329
CD00350990_T220;CD00350990_T777:Exypaque	29.16443864337659
CD00001340_T109;CD00001340_T121;CD00001340_T222:Chloride,_Ethyl	29.154163162238074
CDM00000730_T109;CDM00000730_T121;CDM00000730_T127;CDM00000730_T232;CDM00000730_T777;CDM00000730_T231:3-carboxypyridine	29.14674632439045
CD00017028_T109;CD00017028_T121:Am_580	29.11988176733793
CD00121140_T109;CD00121140_T121:trepostinil_sodium	29.051033133508298
CD00025518_T121;CD00025518_T197:metastron	29.024683857809364
CDM00017768_T116;CDM00017768_T121;CDM00017768_T126;CDM00017768_T231;CDM00017768_T550;CDM00017768_T777:885051-90-1	28.98550901274963
CDM00000687_T109;CDM00000687_T121;CDM00000687_T220;CDM00000687_T777:2-Methyl-3-o-tolyl-6-sulfamyl-7-chloro-1,2,3,4-tetrahydro-4-quinazolinone	28.962749115277028
CD00078889_T109;CD00078889_T121;CD00078889_T125;CD00078889_T231:13,14-dihydro-15-keto-20-ethyl_PGF2α	28.872806799744147
CD00302182_T109;CD00302182_T121;CD00302182_T777:organic_nitrates	28.786708406194432
CD00013159_T109;CD00013159_T121:4,6-dioxoheptanoic_acid	28.769324801507167
CDM00001846_T109;CDM00001846_T121;CDM00001846_T231;CDM00001846_T777:14597,_OPC	28.732776104245815
CDM00001380_T109;CDM00001380_T121;CDM00001380_T220;CDM00001380_T777:Arduan	28.66508350943697
CD00004585_T109;CD00004585_T121;CD00004585_T330:4-coumaric_acid	28.64298430621438
CD00184628_T121;CD00184628_T129:Zostavax	28.626118475973232
CD00015091_T121;CD00015091_T197:Carbonate,_Dilithium	28.617794567794085
CDM00000206_T109;CDM00000206_T121;CDM00000206_T231;CDM00000206_T777;CDM00000206_T220:(+-)-1-(3-Chlorophenyl)-2-((1,1-dimethylethyl)amino)-1-propanone	28.5757836940283
CD00010088_T109;CD00010088_T121;CD00010088_T231:4-(ethyl-(4-methoxy-alpha-methylphenethyl)aminobutyl)_veratrate	28.573056479442904
CD00306592_T109;CD00306592_T121:opsumit	28.570782853614478
CD00001713_T109;CD00001713_T121;CD00001713_T220:2-Hydroxyethyl_Starch_Ether	28.561186954424176
CDM00001694_T114;CDM00001694_T121;CDM00001694_T550;CDM00001694_T777;CDM00001694_T231:1-(2-(hydroxymethyl)oxathiolan-5-yl)-5-fluorocytosine	28.554484156341427
CD00078728_T109;CD00078728_T121:goldenrod	28.324792441501206
CD00353631_T231:keyhole_limpet_hemocyanin	28.31492829857692
CDM00016905_T109;CDM00016905_T121;CDM00016905_T220;CDM00016905_T777:1H-Pyrazolo(3,4-c)pyridine-3-carboxamide,_4,5,6,7-tetrahydro-1-(4-methoxyphenyl)-7-oxo-6-(4-(2-oxo-1-piperidinyl)phenyl)-	28.268217660071997
CD00204515_T116;CD00204515_T121:Nplate	28.17963291901112
CDM00000453_T109;CDM00000453_T121;CDM00000453_T000;CDM00000453_T777:2,4,6,8-Nonatetraenoic_acid,_9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethyl-,_ethyl_ester,_(all-E)-	28.172026828529948
CDM00000005_T109;CDM00000005_T121;CDM00000005_T123;CDM00000005_T237;CDM00000005_T777:5,8,11,14,17-Eicosapentaenoic_acid	28.11115072275306
CDM00001382_T109;CDM00001382_T195;CDM00001382_T550:(2"R)-4'-O-Tetrahydropyranyladriamycin	28.09569969755415
CD00355638_T220:(99m)Tc_HM-PAO	28.058510697933944
CD00005346_T109;CD00005346_T121;CD00005346_T222:alginate	27.912065000678975
CD00001804_T109;CD00001804_T121;CD00001804_T000:Benzamide,_N-(1-(2-(1H-indol-3-yl)ethyl)-4-piperidinyl)-	27.904929094771063
CDM00000325_T116;CDM00000325_T121;CDM00000325_T125;CDM00000325_T550;CDM00000325_T109:ACTH_releasing_factor	27.805602931276635
CDM00009138_T109;CDM00009138_T121;CDM00009138_T220;CDM00009138_T777:(3R,5S,6E)-7-[2-Cyclopropyl-4-(P-Fluorophenyl)-3-Quinolyl]-3,5-Dihydroxy-6-Heptenoic_Acid	27.75087240248797
CDM00022587_T109;CDM00022587_T121;CDM00022587_T231;CDM00022587_T777:1-(2-(2,4-dimethylphenylsulfanyl)phenyl)piperazine	27.736000048065826
CD00023869_T109;CD00023869_T121:noroxycodone	27.639602930566955
CDM00001058_T109;CDM00001058_T121;CDM00001058_T777;CDM00001058_T231:4-((5,6,7,8-tetrahydro-5,5,8,8-tetramethyl-2-naphthalenyl)carbamoyl)benzoic_acid	27.60427782455137
CD00039889_T109;CD00039889_T121:3-(3-(4--(5-methoxy-4-pyrimidinyl)-1-piperazinyl)propyl)-N-methyl-1H-indole-5-methanesulfonamide_fumarate	27.594879683010642
CDM00001219_T109;CDM00001219_T121:2_Phenyl_3_Hydroxy_Benzopyran_4_Ones	27.57564203315038
CDM00000051_T109;CDM00000051_T121;CDM00000051_T242;CDM00000051_T777:1-(2-Allylphenoxy)-3-isopropylamino-2-propanol	27.491759661375486
CD00011286_T109;CD00011286_T121:Orabase	27.473710097087427
CDM00003780_T109;CDM00003780_T121:Areca_catechu,_betel_nut,_Homeopathic_preparation	27.4231700862847
CD00011582_T109;CD00011582_T121:heptafluorobutyric_acid	27.409214812775335
CD00094659_T121;CD00094659_T129:varivax	27.351794718773917
CD00003471_T109;CD00003471_T121:4-Chloro-5-Sulfamoyl-2',6'-Salicyloxylidide	27.281630039715598
CD00002332_T109;CD00002332_T121;CD00002332_T330:Carbamic_acid,_(5-(2-thienylcarbonyl)-1H-benzimidazol-2-yl)-,_methyl_ester	27.26085873748712
CD00160634_T121:Blockers,_Caspase	27.227368651678425
CD00356290_T777:vinyl_chloride	27.17088413379568
CD00011569_T109;CD00011569_T121;CD00011569_T168;CD00011569_T231:of_peppermint_oil	27.155558479544037
CDM00000197_T109;CDM00000197_T121;CDM00000197_T220:3,5-Dibromo-N(alpha)-cyclohexyl-N(alpha)-methyltoluene-alpha-2-diamine	27.12120318011869
CD00191202_T109;CD00191202_T121;CD00191202_T550;CD00191202_T777:ilaprazole	27.118055468454333
CD00034145_T121:acetaminophen_and_caffeine	27.089468257127947
CD00011947_T121;CD00011947_T197;CD00011947_T220:nitric_acid_potassium_salt	27.050180593736556
CD00004197_T109;CD00004197_T121:(1,1'-biphenyl)-2-ol	27.048933015354276
CD00297324_T121;CD00297324_T777:Other_Diuretics	27.0168451774107
CDM00001484_T116;CDM00001484_T121;CDM00001484_T129;CDM00001484_T220:Human_herpesvirus_3_immune_globulin	27.00187494277605
CDM00000704_T109;CDM00000704_T121;CDM00000704_T777;CDM00000704_T220:4'-(1-Hydroxy-2-(isopropylamino)ethyl)methane_sulfonanilide	26.84897558939287
CD00056003_T109;CD00056003_T121:13,13a-dihydro-9,10-dimethoxy-3,3-dimethyl-3H-bis(1)benzopyrano(3,4-b:6',5'-e)pyran-7(7aH)-one	26.78697744536962
CD00038639_T109;CD00038639_T121:pentosan_polysulfate_sodium	26.784503488154066
CD00017372_T109;CD00017372_T121:(1,3)-beta-D-glucan	26.733166490337396
CD00028089_T109;CD00028089_T121;CD00028089_T550:aminoguanidine	26.72580746484456
CD00026194_T109;CD00026194_T121:Ro_41-5253	26.7051056463366
CD00092971_T109;CD00092971_T121;CD00092971_T550;CD00092971_T777:2-(4-methoxyphenyl)-4-(1,3-benzodioxol-5-yl)-1-(((dibutylamino)carbonyl)methyl)pyrrolidine-3-carboxylic_acid	26.65327455987507
CD00002407_T109;CD00002407_T121;CD00002407_T125;CD00002407_T225:17β-Hydroxy-2-hydroxymethylidene-17α-methyl-3-androstanone	26.650351541446124
CDM00007711_T109;CDM00007711_T121;CDM00007711_T231;CDM00007711_T777:2-amino-3-benzoylbenzeneacetamide	26.646097427647778
CD00008699_T121;CD00008699_T197:gadolinium_chloride	26.521842115035128
CDM00000305_T109;CDM00000305_T121;CDM00000305_T231;CDM00000305_T777:2-(4-(2-chloro-1,2-diphenylethenyl)phenoxy)-N,N-diethylethanamine	26.493999355369144
CD00022859_T109;CD00022859_T121;CD00022859_T550:1-isothiocyanato-4-methylsulfinyl-butane	26.483889775677447
CD00192215_T109;CD00192215_T121:Exforge	26.355977738426144
CDM00000099_T109;CDM00000099_T121;CDM00000099_T125;CDM00000099_T331:4_Androstene_3,17_dione	26.276838039779825
CD00356223_T777:colony_stimulating_factors	26.274153376463605
CD00014290_T109;CD00014290_T121:Dextran,_hydrogen_sulfate	26.25339449462659
CD00002535_T109;CD00002535_T121:Phenol_Compound	26.19214614742156
CD00003027_T121;CD00003027_T197:Hypochlorite_Sodium	26.14785753218421
CD00000511_T109;CD00000511_T121;CD00000511_T231;CD00000511_T777:2-[2-(Methylamino)ethyl]pyridine	26.127756956160056
CD00298385_T109;CD00298385_T121:CH5424802	26.08538229258439
CD00120305_T109;CD00120305_T121:4-(5-benzo(1,3)dioxol-5-yl-4-pyridin-2-yl-1H-imidazol-2-yl)benzamide	26.05750463079633
CD00024081_T109;CD00024081_T195;CD00024081_T330:(2S-cis)-Benzoic_Acid[1-[4-[(3-amino-2,3,6-trideoxy-alpha-L-lyxo-hexopyranosyl)oxy]-1,2,3,4,6,11-hexahydro-2,5,12-trihydroxy-7-methoxy-6,11-dioxo-2-naphthacenyl]ethylidene]hydrazide	26.052781081440504
CDM00001352_T109;CDM00001352_T121;CDM00001352_T220;CDM00001352_T777:4,5-diphenyl-2-oxazolepropionic_acid	26.04711983016423
CDM00000651_T116;CDM00000651_T121;CDM00000651_T220;CDM00000651_T777:3-(P-(Bis(2-chloroethyl)amino)phenyl)-L-alanine	26.04385953771266
CD00351904_T330:Phthalic_Acid	26.02770111266567
CDM00000561_T109;CDM00000561_T121;CDM00000561_T220;CDM00000561_T777:1-(p-Chlorobenzhydryl)-4-(2-(2-hydroxyethoxy)ethyl)diethylenediamine_Hydrochloride	26.004350848730446
CDM00001752_T109;CDM00001752_T121;CDM00001752_T231;CDM00001752_T777:2(H)-Indol-2-one,_4-(2-(dipropylamino)ethyl)-1,3-dihydro-,_Monohydrochloride	25.98622270260881
CD00091060_T109;CD00091060_T121;CD00091060_T550:5-isopropyl-pyridine-2-sulfonic_acid_6-(2-hydroxy-ethoxy)-5-(2-methoxy-phenoxy)-2-(2-1H-tetrazol-5-yl--pyridin-4-yl)--pyrimidin-4-ylamide	25.969589759614212
CDM00000182_T109;CDM00000182_T121;CDM00000182_T127;CDM00000182_T232;CDM00000182_T777:1H-Thieno(3,4-d)imidazole-4-pentanoic_acid,_hexahydro-2-oxo-,_(3aS-(3aalpha,4beta,6aalpha))-	25.868399468218872
CDM00000696_T109;CDM00000696_T121;CDM00000696_T231;CDM00000696_T777:11-(4-DIMETHYLAMINO-phenyl)-17-hydroxy-13-methyl-17-prop-1-ynyl-1,2,6,7,8,11,12,13,14,15,16,17-dodec_ahydro-cyclopenta[a]phenanthren-3-one	25.844816385145737
CDM00020589_T109;CDM00020589_T121;CDM00020589_T220;CDM00020589_T777:4-(4-(((4-chloro-3-(trifluoromethyl)phenyl)carbamoyl)amino)-3-fluorophenoxy)-n-methylpyridine-2-carboxamide	25.83568999993949
CDM00000221_T121;CDM00000221_T197;CDM00000221_T220;CDM00000221_T777:Anhydrous_calcium_chloride	25.738813645860535
CD00023541_T109;CD00023541_T121:4-bromo-N-(((2-(((-((diaminomethylene)amino)-4-thiazolyl)methyl)thio)ethyl)amino)methylene)benzenesulfonamide	25.69997455505009
CD00091964_T109;CD00091964_T121;CD00091964_T220:prucalopride	25.637194845082266
CDM00000200_T109;CDM00000200_T121;CDM00000200_T220;CDM00000200_T777:3-(Aminosulfonyl)-5-(butylamino)-4-phenoxybenzoic_acid	25.63565704243701
CD00001097_T109;CD00001097_T121:1,2-Benzenedicarboxylic_acid,_dibutyl_ester	25.584172300307543
CDM00000703_T109;CDM00000703_T121;CDM00000703_T231;CDM00000703_T777:1,3-Dihydroxy-5,8-bis[[2-[(2-hydroxyethyl)amino]ethyl]amino]-9,_10-anthracenedione	25.521695697798428
CDM00001346_T109;CDM00001346_T121;CDM00001346_T231;CDM00001346_T777:8-(4_(4-phenylbutoxy)benzoyl)amino-2-(tetrazol-5'-yl)-4-oxo-4H-1-benzopyran	25.49756771733029
CD00061962_T109;CD00061962_T121:diltiazem_hcl	25.463395112085205
CD00141228_T109;CD00141228_T121:((3Z)-N-(3-chlorophenyl)-3-((3,5-dimethyl-4-((4-methylpiperazin-1-yl)carbonyl)-1H-pyrrol-2-yl)methylene)-N-methyl-2-oxo-2,3-dihydro-1H-indole-5-sulfonamide)	25.437484425728236
CDM00010642_T109;CDM00010642_T121;CDM00010642_T231;CDM00010642_T777:5-(4-Chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-N-1-piperidinyl-1H-pyrazole-3-carboxamide	25.41454884302428
CDM00000441_T109;CDM00000441_T121;CDM00000441_T777:1,1'-Oxybisethane	25.357829112306078
CD00356158_T777:Renal_System	25.327909329111407
CD00301534_T121;CD00301534_T777:Vitamin_K_antagonists	25.266356552582884
CDM00001222_T109;CDM00001222_T121;CDM00001222_T231;CDM00001222_T777:6_alpha-fluoro-11_beta,16_alpha,17,21-_tetrahydroxypregna-1,4-diene-3,20-dione_cyclic_16,_17-acetal_with_acetone	25.236091552505435
CD00356271_T777:rhodamine_123	25.196964111749
CD00353627_T550:Tetrodotoxin	25.15025726689363
CD00011810_T109;CD00011810_T121:2-(3-chloro-4-(3-pyrroli-1-yl)phenyl)propionic_acid	25.059444997322032
CDM00003268_T116;CDM00003268_T121;CDM00003268_T129;CDM00003268_T231;CDM00003268_T777;CDM00003268_T109:pegasys	25.055046334089756
CD00002746_T109;CD00002746_T121;CD00002746_T220:2-Naphthalenesulfonic_acid,_compd._with	25.042731346126356
CDM00001735_T109;CDM00001735_T121;CDM00001735_T231;CDM00001735_T777:2-(1-azabicyclo(2.2.2)oct-3-yl)-2,3,3a,4,5,6-hexahydro-1H-benz(de)isoquinolin-1-one	25.026718515438162
CD00165154_T109;CD00165154_T121:ABT-737	24.998916825843224
CD00356263_T777:phosphates	24.98774624689605
CD00085718_T109;CD00085718_T121:green_lip_mussels	24.953555607016156
CDM00000637_T121;CDM00000637_T197;CDM00000637_T231:Hydrate,_Magnesium	24.943359012274453
CD00001851_T109;CD00001851_T121;CD00001851_T130;CD00001851_T220:1,3-Benzenedicarboxamide,_N,N'-bis(2-hydroxy-1-(hydroxymethyl)ethyl)-5-((2-hydroxy-1-oxopropyl)amino)-2,4,6-triiodo-	24.917123552558625
CDM00000302_T109;CDM00000302_T121;CDM00000302_T231;CDM00000302_T777;CDM00000302_T220:21-chloro-9-fluoro-11β,17-dihydroxy-16β-methylpregna-1,4-diene-3,20-dione_17-propionate	24.892241274203684
CDM00001063_T109;CDM00001063_T121;CDM00001063_T220;CDM00001063_T777:6,7-dichloro-1,5-dihydroimidazo(2,1-b)quinazolin-2(3H)-one_hydrochloride	24.88305969830284
CD00213109_T109;CD00213109_T121:Embeda	24.863297257427096
CD00073967_T109;CD00073967_T121:uris	24.845141611063813
CD00356051_T231:Semaglutide	24.79635450174803
CDM00000714_T114;CDM00000714_T121;CDM00000714_T123;CDM00000714_T237;CDM00000714_T777:1,4-dihydronicotinamide_adenine_dinucleotide	24.766911126929664
CD00032738_T109;CD00032738_T121:Cyclo-Prostin	24.759747029947647
CD00038830_T109;CD00038830_T195:synercid	24.757666504703927
CDM00006806_T109;CDM00006806_T121;CDM00006806_T220;CDM00006806_T777:17-(3-pyridyl)androsta-5,16-dien-3beta-ol	24.75377209148515
CDM00011310_T109;CDM00011310_T121;CDM00011310_T777;CDM00011310_T234:Noxafil	24.74966319933378
CD00013076_T121;CD00013076_T130;CD00013076_T197:SnCl(2)	24.670814305137423
CD00297423_T116;CD00297423_T121;CD00297423_T126;CD00297423_T777:Proteolytic_enzymes	24.637243556356903
CD00014247_T121;CD00014247_T197;CD00014247_T231;CD00014247_T777:sulfate_zinc	24.615569131069456
CD00007524_T109;CD00007524_T121;CD00007524_T125;CD00007524_T336;CD00007524_T777:11-deoxycorticosterone_pivalate	24.599415080038042
CD00356111_T777:Expectorants	24.583647295384594
CD00220785_T109;CD00220785_T121;CD00220785_T231:2-(3,5-Dichlorophenyl)Benzoxazole-6-Carboxylic_Acid	24.527307358585023
CDM00001297_T109;CDM00001297_T121;CDM00001297_T220;CDM00001297_T777:1,24(OH)2-22-ene-24-cyclopropyl_D3	24.508232076852476
CDM00014959_T109;CDM00014959_T121;CDM00014959_T220;CDM00014959_T777:{(1S,2R)-3-[(4-amino-benzenesulfonyl)-isobutyl-amino]-1-benzyl-2-hydroxy-propyl}-carbamic_acid_(3R,3as,6ar)-(hexahydro-furo[2,3-b]furan-3-yl)_ester	24.500348009996888
CDM00015059_T200:bevacizumab_Injection	24.496137400728333
CDM00019569_T109;CDM00019569_T121;CDM00019569_T777;CDM00019569_T231:Benzenesulfonamide,_N-(3-(5-(2-amino-4-pyrimidinyl)-2-(1,1-dimethylethyl)-4-thiazolyl)-2-fluorophenyl)-2,6-difluoro-	24.47411826190669
CD00038826_T109;CD00038826_T121;CD00038826_T550:4-amino-5-chloro-2-ethoxy-N-((4-(4-fluorobenzyl)-2-morpholinyl)methyl)benzamide	24.472013461057937
CD00003249_T109;CD00003249_T121;CD00003249_T231:tiapride	24.378699042064206
CDM00000569_T116;CDM00000569_T121;CDM00000569_T129;CDM00000569_T777:antisera	24.357115718129183
CDM00001651_T116;CDM00001651_T121;CDM00001651_T126;CDM00001651_T550;CDM00001651_T109:Desmodus_rotundus_salivary_plasminogen_activator	24.349547400361462
CDM00001648_T109;CDM00001648_T121;CDM00001648_T231;CDM00001648_T777:1H-Imidazo(4,5-c)quinolin-4-amine,_1-(2-methylpropyl)-	24.3239527848231
CD00009927_T109;CD00009927_T121:Ethanone,_1-(2-hydroxy-3-propyl-4-(4-(1H-tetrazol-5-yl)butoxy)phenyl)-	24.311885223155585
CDM00001190_T109;CDM00001190_T121;CDM00001190_T777;CDM00001190_T220:doxacurium	24.195273908780674
CD00002513_T121;CD00002513_T129;CD00002513_T777:pertussis	24.180621139551732
CD00203137_T200:fentanyl_sublingual_spray	24.176324124006644
CD00001974_T116;CD00001974_T121;CD00001974_T126:Hydrolase,_Triacylglycerol	24.14486892249183
CD00356225_T777:corn_oil	24.143828669487124
CD00353701_T550:AEOL_10150	24.11862796290934
CD00001517_T109;CD00001517_T121;CD00001517_T125;CD00001517_T220:13-Ethyl-17-Hydroxy-18,19-Dinor-17Alpha-Pregna-4,9,11-Trien-20-Yn-3-One	24.008725321064766
CD00000647_T121;CD00000647_T197:calcium_hydroxide	24.004308451915946
CD00017171_T109;CD00017171_T121;CD00017171_T550:5-(2-((3-((1,1-dimethylethyl)amino)-2-hydroxypropyl)thio)-4-thiazolyl)-2-thiophenecarboxamide	23.97169899567675
CD00000326_T129:Antigens,_Fungal	23.971653519180332
CDM00000939_T109;CDM00000939_T121;CDM00000939_T231;CDM00000939_T777:10-chloro-4-hydroxy-6-methyl-2-phenyl-3,6-diazabicyclo[5.4.0]undeca-2,8,10,12-tetraen-5-one	23.96598766399373
CDM00000652_T109;CDM00000652_T121;CDM00000652_T231;CDM00000652_T777:1,3-Dimethyl-5-adamantanamine	23.922852297848905
CD00209145_T109;CD00209145_T121:Bioerodible_Mucoadhesive_Fentanyl	23.878828060043883
CD00242955_T109;CD00242955_T121:A_967079	23.873684644202484
CDM00000612_T109;CDM00000612_T121;CDM00000612_T220;CDM00000612_T777:4-O-beta-D-Galactopyranosyl-D-fructofuranose	23.869642965556867
CDM00003755_T109;CDM00003755_T121;CDM00003755_T231;CDM00003755_T777:Linezlid	23.860370467140807
CD00002244_T109;CD00002244_T121:2-(Diethylamino)Ethyl_Tetrahydro-Alpha-(1-Naphthylmethyl)-2-Furanpropionate	23.857301653456535
CD00013768_T109;CD00013768_T121;CD00013768_T330:2-hydroxy-2-methylpropyl_4-(4-amino-6,7,8-trimethoxy-2-quinqzolinyl)-1-piperazinecar_boxylate	23.82196516714427
CD00100133_T109;CD00100133_T121:advair	23.815270293400616
CD00043676_T121:agents_antiretroviral	23.772069391841235
CDM00016419_T109;CDM00016419_T121;CDM00016419_T231;CDM00016419_T777:(1-(9-(3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl)-6-aminopurin-2-yl)pyrazol-4-yl)-N-methylcarboxamide	23.764607133106605
CD00000613_T109;CD00000613_T121;CD00000613_T131:(1,1-Dimethylethyl)-4-methoxyphenol	23.712351749498406
CD00243181_T109;CD00243181_T121;CD00243181_T231:(4-(5-chloro-1,3-benzoxazol-2-yl)-7-methyl-1,4-diazepan-1-yl)(5-methyl-2-(2H-1,2,3-triazol-2-yl)phenyl)methanone	23.69430126700286
CD00317508_T109;CD00317508_T121:Ofev	23.627408527333472
CD00000386_T109;CD00000386_T121;CD00000386_T000;CD00000386_T777:1H-Pyrazolo(1,2-a)(1,2,4)benzotriazine-1,3(2H)-dione,_5-(dimethylamino)-9-methyl-2-propyl-	23.57193321145478
CD00019998_T109;CD00019998_T121;CD00019998_T777:MK_0571	23.558976430017015
CD00012925_T121;CD00012925_T197:sodium_arsenite	23.47445336257423
CD00003507_T109;CD00003507_T121;CD00003507_T231:1-Propanone,_1-(4-ethylphenyl)-2-methyl-3-(1-piperidinyl)-,_hydrochloride	23.466812141782324
CD00355646_T231:Iodide-131	23.40357002316382
CDM00001182_T109;CDM00001182_T121;CDM00001182_T231;CDM00001182_T777:1,2-bis(methoxycarbonyl)-trans-ethylene	23.337026398137528
CDM00000647_T109;CDM00000647_T121;CDM00000647_T231;CDM00000647_T777:4-Quinolinemethanol,_alpha-2-piperidinyl-2,8-bis(trifluoromethyl)-,_(R*,S*)-(+-)-	23.33286606715241
CD00157171_T129:Poison_ivy_antigen	23.331658486942082
CD00027800_T121;CD00027800_T777:agents_thyroid	23.25675424178481
CD00013412_T109;CD00013412_T121:1-((3,4-Dihydro-2H-1-benzothiopyran-8-yl)oxy)-3-((1,1-dimethylethyl)amino)-2-propanol	23.15012259718356
CDM00010514_T116;CDM00010514_T121;CDM00010514_T129;CDM00010514_T220;CDM00010514_T777;CDM00010514_T109:aflibercept	23.134960031913597
CD00013454_T109;CD00013454_T121:(1beta)-6,6',7,12-tetramethoxy-2,2'-dimethylberbaman	23.10516068755421
CD00001876_T116;CD00001876_T121;CD00001876_T123;CD00001876_T232;CD00001876_T777:2-Amino-3-methylvaleric_acid	23.04060350727838
CDM00000124_T121;CDM00000124_T777:Agents,_Antifibrinolytic	23.00040293159404
CD00212837_T109;CD00212837_T121:Nucynta	22.977939089792258
CD00356102_T777:Contrast_Media	22.959469894036012
CD00041425_T109;CD00041425_T121:4-Aminobenzoate,_Potassium	22.908125330205156
CDM00000979_T109;CDM00000979_T121;CDM00000979_T220;CDM00000979_T777:1-(4-Acetoxy-2,3,5-Trimethylphenoxy)-3-Isopropylamino-2-Propanol	22.888253449952703
CD00351605_T330:Guanine	22.881078499125675
CDM00001428_T109;CDM00001428_T121;CDM00001428_T220;CDM00001428_T777:2-Carboxyphenyl_salicylate	22.855886383278712
CD00157578_T129:Glycine_max_antigen	22.833719345837263
CDM00000531_T109;CDM00000531_T121;CDM00000531_T234;CDM00000531_T777:1,2-Propanediol,_3-(2-methoxyphenoxy)-	22.80767214972594
CD00000136_T109;CD00000136_T121:alcuronium	22.786928900315058
CD00086512_T121;CD00086512_T125:apri_[brand_name]	22.76790801644934
CD00004860_T109;CD00004860_T121;CD00004860_T550:4-methoxy-7H-furo(3,2-g)(1)benzopyran-7-one	22.767578693483173
CD00055931_T109;CD00055931_T121:phthalocyanine_Pc_4	22.671714735302828
CD00012386_T109;CD00012386_T121;CD00012386_T330:12-hydroxy-9-octadecenic_acid	22.663483237187776
CD00246892_T200:benzocaine_topical	22.620474732696557
CD00299549_T109;CD00299549_T121:vilanterol_trifenatate	22.61183450368472
