	fet_p_value_and_ratio
CDM00001795_T116;CDM00001795_T121;CDM00001795_T129;CDM00001795_T550:AMG_412	26.60005422290706
CDM00000491_T109;CDM00000491_T121;CDM00000491_T231;CDM00000491_T777:(1,1'-Biphenyl)-4-acetic_acid,_2-fluoro-alpha-methyl-	26.566494791601954
CD00001886_T109;CD00001886_T121;CD00001886_T231:D-Glucitol,_1,4:3,6-dianhydro-	26.56384698494675
CD00002767_T116;CD00002767_T121:Hydrolysates,_Protein	26.552724853720417
CD00006877_T109;CD00006877_T121;CD00006877_T777:4-chloro-3-cresol	26.47800963015048
CD00041476_T109;CD00041476_T121:2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide_Monohydrochloride	26.42355385632135
CD00005581_T109;CD00005581_T121;CD00005581_T330:1-(4-methoxybenzoyl)-2-pyrrolidinone	26.36676998548802
CDM00001758_T109;CDM00001758_T121;CDM00001758_T242;CDM00001758_T777:3,4-dihydroxy-4'-methyl-5-nitrobenzophenone	26.32178225886561
CDM00011923_T200:olopatadine_Ophthalmic_Solution	26.320040242805735
CDM00000099_T109;CDM00000099_T121;CDM00000099_T125;CDM00000099_T331:4_Androstene_3,17_dione	26.276838039779825
CDM00000842_T109;CDM00000842_T121;CDM00000842_T234;CDM00000842_T777:4H-Pyrazino(2,1-a)isoquinolin-4-one,_2-(cyclohexylcarbonyl)-1,2,3,6,7,11b-hexahydro-	26.273377474588997
CD00003563_T109;CD00003563_T121:1,2-dithiol-3-thione	26.26160736894399
CDM00001150_T109;CDM00001150_T121;CDM00001150_T123;CDM00001150_T238;CDM00001150_T777:2-Hydroxy-1,2,3-propanetricarboxylic_Acid,_Anhydrous	26.232557509437733
CDM00017757_T109;CDM00017757_T121;CDM00017757_T777;CDM00017757_T550:alisertib	26.230237007433832
CDM00000570_T109;CDM00000570_T121;CDM00000570_T220;CDM00000570_T777;CDM00000570_T231;CDM00000570_T200:1-(4-chlorobenzoyl)-5-methoxy-_2-methyl-1-H-indole-3-acetic_acid	26.180786662368238
CDM00024821_T109;CDM00024821_T121;CDM00024821_T660;CDM00024821_T777;CDM00024821_T330:5,6,7,8-tetrahydrofolate	26.172517791484864
CD00005902_T109;CD00005902_T121;CD00005902_T330:bafilomycin_A1	26.027898546526295
CD00200997_T116;CD00200997_T121;CD00200997_T129;CD00200997_T231:IL-1_Trap	25.993474477017863
CDM00009185_T109;CDM00009185_T121;CDM00009185_T220;CDM00009185_T777:AZD6474	25.907430780535062
CDM00000310_T109;CDM00000310_T121;CDM00000310_T240;CDM00000310_T777;CDM00000310_T200:1-((2-Chlorophenyl)diphenylmethyl)-1H-imidazole	25.814408115953512
CD00165657_T109;CD00165657_T121:PERILLA	25.804361097682502
CD00000795_T109;CD00000795_T121;CD00000795_T125;CD00000795_T553;CD00000795_T777:Anisene	25.80015726295644
CD00302090_T121;CD00302090_T777:Other_antidepressants	25.772509239228295
CDM00000700_T109;CDM00000700_T121;CDM00000700_T231;CDM00000700_T777:2,3-Dihydro-3-hydroxy-2-imino-6-(1-piperidinyl)-4-pyrimidinamine	25.74551842742055
CD00356232_T777:electrolytes	25.68519318622671
CD00157509_T129:Corylus_avellana_antigen	25.678156160066308
CD00000690_T109;CD00000690_T121:(4-(Trifluoromethoxy)phenyl)hydrazonopropanedinitrile	25.627823129675896
CD00019372_T109;CD00019372_T121;CD00019372_T330:9,1-Epoxy-1H-diindolo(1,2,3-fg:3',2',1'-kl)pyrrolo(3,4-i)(1,6)benzodiazocine-10-carboxylic_acid,_2,3,9,10,11,12-hexahydro-10-hydroxy-9-methyl-1-oxo-,_methyl_ester,_(9-alpha,10-beta,12-alpha)-	25.61120514076855
CDM00000797_T109;CDM00000797_T121;CDM00000797_T220;CDM00000797_T777:elmiron	25.603434421357335
CDM00000437_T109;CDM00000437_T121;CDM00000437_T125;CDM00000437_T220;CDM00000437_T777:1,3,5(10)-Estratrien-3-ol-17-one	25.439653687052598
CD00355685_T220:Almond	25.42552653808622
CD00003889_T109;CD00003889_T121:2,2-bis(4-(2,3-epoxypropoxy)phenyl)propane	25.370683831441582
CDM00001557_T109;CDM00001557_T121;CDM00001557_T330:2,3-dihydro-5-methyl-3((4-morpholinyl)methyl)_pyrrolo(1,2,3,-de)-1,4-benzoxazin-6-yl)-1-naphthalenyl_methanone	25.36824926994959
CD00355825_T770:Toluene	25.324901370121022
CD00001054_T109;CD00001054_T121;CD00001054_T125:11_Decorticosterone	25.227592412229853
CDM00001755_T109;CDM00001755_T121;CDM00001755_T553;CDM00001755_T777:2,4-Thiazolidinedione,_5-((4-((3,4-dihydro-6-hydroxy-2,5,7,8-tetramethyl-2H-1-benzopyran-2-yl)methoxy)phenyl)methyl)-	25.163862544321105
CD00100236_T109;CD00100236_T121:T_0901317	25.147155193572143
CDM00000173_T109;CDM00000173_T121;CDM00000173_T777;CDM00000173_T231:1-(isopropylamino)-3-[4-(2-methoxyethyl)phenoxy]propan-2-ol	25.129939702064448
CDM00003277_T109;CDM00003277_T121;CDM00003277_T129:bilberry_extract	25.062444517842955
CDM00000416_T109;CDM00000416_T121;CDM00000416_T123;CDM00000416_T550;CDM00000416_T777;CDM00000416_T220:1,3,8-trihydroxy-6-methyl-9,10-anthracenedione	25.039298960851834
CDM00000324_T116;CDM00000324_T121;CDM00000324_T777;CDM00000324_T109;CDM00000324_T220:alpha-[3-[[2-(3,4-Dimethoxyphenyl)ethyl]methylamino]propyl]-3,4-dimethoxy-alpha-(1-methylethyl)benzeneacetonitrile	25.02274561050103
CD00001122_T109;CD00001122_T121;CD00001122_T236:6Alpha,9-Difluoro-11Beta,21-Dihydroxy-16Alpha-Methylpregna-1,4-Diene-3,20-Dione	25.016651993670973
CD00003806_T109;CD00003806_T121:13-HODD	25.00992544447121
CD00011645_T109;CD00011645_T121;CD00011645_T221;CD00011645_T777:Acide_carbolique	24.97904132291811
CD00057884_T109;CD00057884_T121:biafine	24.95988094188421
CD00327501_T200:Verapamil_Injection	24.952426222106258
CDM00000138_T121;CDM00000138_T777;CDM00000138_T109;CDM00000138_T231;CDM00000138_T220:2-(4-Bromobenzohydryloxy)-ethyl-dimethylamine_Hydrochloride	24.938851773239712
CD00006996_T109;CD00006996_T121:3-phenylprop-2-enaldehyde	24.837911298020302
CD00002443_T116;CD00002443_T121;CD00002443_T126;CD00002443_T220;CD00002443_T777:papain	24.78256174911897
CD00011636_T109;CD00011636_T121;CD00011636_T123;CD00011636_T550:(2-Isothiocyanatoethyl)benzene	24.772428099394713
CD00123941_T109;CD00123941_T121:dryvax	24.749963097092568
CD00003557_T109;CD00003557_T121;CD00003557_T220;CD00003557_T777:1,2-dihydro-spirorenone	24.729344678653415
CD00355754_T220:Parsnip	24.69997569579704
CDM00001052_T109;CDM00001052_T121;CDM00001052_T777;CDM00001052_T220:7a-Chloro-11b,17,21-trihydroxy-16a-methylpregna-1,4-diene-3,20-dione-17,21-dipropionate	24.600954211029915
CDM00001003_T109;CDM00001003_T121;CDM00001003_T123;CDM00001003_T220;CDM00001003_T777:Nincaluicolflastine	24.55602884761235
CDM00000510_T109;CDM00000510_T195;CDM00000510_T240;CDM00000510_T777;CDM00000510_T121:Alcomicin	24.514403298800215
CDM00000083_T109;CDM00000083_T121;CDM00000083_T220;CDM00000083_T777:10,11-dihydro-5-(gamma-Dimethylaminopropylidene)-5H-dibenzo(a,D)cycloheptene	24.469333691048412
CDM00000625_T109;CDM00000625_T121;CDM00000625_T231;CDM00000625_T777:1-(2-chloroethyl)-3-cyclohexyl-1-nitrosourea	24.436008187314535
CDM00000417_T116;CDM00000417_T121;CDM00000417_T240;CDM00000417_T777;CDM00000417_T220;CDM00000417_T109:1-(N-((S)-1-Carboxy-3-phenylpropyl)-L-alanyl)-L-proline_1'-ethyl_ester	24.4184516918537
CD00070439_T109;CD00070439_T121:Complete_Allergy	24.415761572300212
CDM00000337_T109;CDM00000337_T121;CDM00000337_T231;CDM00000337_T777:2-Amino-1-ethanethiol	24.408822226856856
CDM00001268_T121;CDM00001268_T197;CDM00001268_T777;CDM00001268_T220;CDM00001268_T109:kaolin	24.398467606284196
CDM00001078_T109;CDM00001078_T121;CDM00001078_T220;CDM00001078_T777:1,7-Dicarboxyheptane	24.372547464456396
CDM00001651_T116;CDM00001651_T121;CDM00001651_T126;CDM00001651_T550;CDM00001651_T109:Desmodus_rotundus_salivary_plasminogen_activator	24.349547400361462
CD00004647_T116;CD00004647_T121;CD00004647_T231;CD00004647_T777:1-[5-guanidino-2-[(3-methyl-1,2,3,4-tetrahydroquinolin-8-yl)sulfonylamino]pentanoyl]-4-methyl-piperidine-2-carboxylic_acid	24.32322780704175
CD00157191_T129:Rosmarinus_officinalis_antigen	24.31548707371006
CDM00001302_T109;CDM00001302_T121;CDM00001302_T777:4-(2-(5-chloro-2-methoxybenzamido)ethyl)benzoic_acid	24.30872415443261
CD00001801_T109;CD00001801_T121;CD00001801_T330:Indole,_3-Benzopyrrole,_1-benzazole	24.28927947207564
CD00110399_T109;CD00110399_T121:shiitake_mushroom	24.210686664776304
CDM00001190_T109;CDM00001190_T121;CDM00001190_T777;CDM00001190_T220:doxacurium	24.195273908780674
CD00005415_T116;CD00005415_T121;CD00005415_T777:alpha_methyl_para_tyrosine	24.181705789637512
CDM00000659_T116;CDM00000659_T121;CDM00000659_T777;CDM00000659_T220;CDM00000659_T195;CDM00000659_T222:(−)-2-pyrrolidone-5-carboxylic_acid	24.181653249273957
CD00043156_T121;CD00043156_T777:DNA_Topoisomerase_I_Inhibitors	24.086321004123636
CD00010373_T109;CD00010373_T121:mipafox	24.081635110162104
CDM00000556_T109;CDM00000556_T121;CDM00000556_T220;CDM00000556_T777:1(2H)-Phthalazinone,_hydrazone	24.068729656750403
CD00157874_T116;CD00157874_T129:Vitis_vinifera_antigen	24.043006496954405
CD00355942_T550:1-Octanol	24.0295551829817
CDM00001152_T109;CDM00001152_T195;CDM00001152_T240;CDM00001152_T777:(2R,3Z,5R)-3-(2-HYDROXYETHYLIDENE)-7-oxo-4-oxa-1-azabicyclo[3.2.0]heptane-2-carboxylic_acid	24.003422380258552
CDM00000939_T109;CDM00000939_T121;CDM00000939_T231;CDM00000939_T777:10-chloro-4-hydroxy-6-methyl-2-phenyl-3,6-diazabicyclo[5.4.0]undeca-2,8,10,12-tetraen-5-one	23.96598766399373
CD00350998_T331:Dimethyltryptamine	23.94656028965976
CDM00000079_T109;CDM00000079_T121;CDM00000079_T195;CDM00000079_T777:[AM300]_AMINOGLYCOSIDES	23.91995617701196
CD00007193_T121;CD00007193_T197;CD00007193_T220;CD00007193_T777:BASIC_COPPER_SULFATE	23.90862433572178
CD00356246_T777:histamine_phosphate	23.878329234237412
CD00008760_T109;CD00008760_T121:(E)-3,7-Dimethyl-2,6-octadien-1-ol	23.85700680701372
CD00014327_T109;CD00014327_T121:SCH_23390	23.85027677317538
CDM00000371_T114;CDM00000371_T121;CDM00000371_T220;CDM00000371_T777:2_3_dideoxyinosine	23.841042000728613
CDM00000790_T109;CDM00000790_T195;CDM00000790_T240:4-Thia-1-azabicyclo	23.77459915259893
CD00025185_T109;CD00025185_T121;CD00025185_T330:(1R,2R,4S)-epibatidine	23.71647551442847
CD00243181_T109;CD00243181_T121;CD00243181_T231:(4-(5-chloro-1,3-benzoxazol-2-yl)-7-methyl-1,4-diazepan-1-yl)(5-methyl-2-(2H-1,2,3-triazol-2-yl)phenyl)methanone	23.69430126700286
CDM00000367_T109;CDM00000367_T121;CDM00000367_T240;CDM00000367_T777:[2-(2,6-dichloroanilino)phenyl]acetic_acid	23.683471248974374
CD00013430_T109;CD00013430_T121;CD00013430_T334:Ion,_Tetraethylammonium	23.449974622287847
CD00016859_T109;CD00016859_T121;CD00016859_T550:acteoside	23.43302564186611
CD00000661_T109;CD00000661_T121;CD00000661_T330;CD00000661_T777:1H-Pyrano[3',3'.6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione,_4-ethyl-4hydroxy-(S)-(9CI)	23.424821735626928
CDM00001514_T109;CDM00001514_T195;CDM00001514_T550;CDM00001514_T121:[3R-[3alpha,4alpha(2R*,3R*),5beta,6beta]]-5-Methoxy-4-[2-methyl-3-(3-methyl-2-butenyl)oxiranyl]-1-oxaspiro[2.5]oct-6-yl_(chloroacetyl)carbamate	23.363237428054376
CDM00003378_T109;CDM00003378_T121;CDM00003378_T220;CDM00003378_T777:(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-1,18-Dihydroxy-12-((1R)-2-((1S,3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl)-1-methylethyl)-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo(30.3.1.04,9)hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentaone	23.337584223920548
CDM00000392_T109;CDM00000392_T121;CDM00000392_T777:biphosphonate	23.328204672905297
CD00110384_T109;CD00110384_T121:astragalus	23.285624993381408
CD00011455_T109;CD00011455_T121:N-(2-hydroxyethyl)palmitamide	23.285123435074475
CD00000511_T109;CD00000511_T121;CD00000511_T231;CD00000511_T777:2-[2-(Methylamino)ethyl]pyridine	23.28221418610262
CDM00015059_T200:bevacizumab_Injection	23.225631304600316
CD00028965_T109;CD00028965_T121:2,3-bis(3-methoxy-4-hydroxybenzyl)butane-1,4-diol_1,4-diglucoside	23.206471211826482
CD00056893_T109;CD00056893_T121:dihydrofluorescein	23.204758061152063
CDM00000151_T109;CDM00000151_T121;CDM00000151_T220;CDM00000151_T777:1-p-Carbamoylmethylphenoxy-3-isopropylamino-2-propanol	23.199133842973595
CDM00001029_T109;CDM00001029_T121;CDM00001029_T125;CDM00001029_T231;CDM00001029_T777:13-ethyl-17-hydroxy-11-methylene-18,19-dinor-17alpha-pregn-4-en-20-yn-3-one	23.195602882238017
CDM00000924_T109;CDM00000924_T195;CDM00000924_T220;CDM00000924_T777;CDM00000924_T121:3-(p-Aminophenylsulfonamido)-5-methylisoxazole	23.17692618405104
CD00355740_T220:Fig	23.095715958439
CD00001426_T109;CD00001426_T121;CD00001426_T330;CD00001426_T777:Acid,_Flufenamic	23.073045094273375
CD00008779_T109;CD00008779_T121:(6)-gingerol	23.060482784140746
CDM00001457_T109;CDM00001457_T121;CDM00001457_T231:tauroursodeoxycholate	22.90401504816328
CD00342640_T121;CD00342640_T550:MC-1	22.871300669783142
CD00351940_T222:Pregnenolone	22.850555024829863
CD00356207_T777:aflatoxin_b1	22.80902092059407
CD00012618_T109;CD00012618_T121;CD00012618_T123:N-Acetyl-S-Nitrosopenicillamine	22.805654150412185
CDM00000762_T109;CDM00000762_T121;CDM00000762_T125;CDM00000762_T231;CDM00000762_T777:2-Oxaandrostan-3-one,_17-hydroxy-17-methyl-,_(5alpha,17beta)-	22.804164900501714
CD00339920_T109;CD00339920_T121;CD00339920_T550:Estrone_3-oleate	22.79738365911192
CD00000136_T109;CD00000136_T121:alcuronium	22.786928900315058
CD00021625_T109;CD00021625_T121:semduramicin	22.753317574509296
CD00013698_T109;CD00013698_T121:17_beta-acetoxyestra-4,9,11-trien-3-one	22.753210692555296
CD00094668_T109;CD00094668_T121:allium_cepa	22.751836135261037
CD00159054_T129:Triticum_aestivum_antigen	22.71544693893567
CDM00014955_T109;CDM00014955_T121;CDM00014955_T231;CDM00014955_T777:GW_572016	22.714166040029937
CD00040305_T109;CD00040305_T121:2-(1-ethyl-2-hydroxyethylamino)-6-benzylamino-9-isopropylpurine	22.683373450418884
CDM00000817_T109;CDM00000817_T121;CDM00000817_T123;CDM00000817_T777:Choline_Glycerophospholipids	22.658922274179055
CDM00000839_T109;CDM00000839_T121;CDM00000839_T122;CDM00000839_T220:2-Pyrrolidinone,_1-ethenyl-,_homopolymer	22.619643638397243
CDM00018369_T121;CDM00018369_T129;CDM00018369_T220:Cotton	22.602349227197273
CD00011526_T109;CD00011526_T121:1-Octanecarboxyic_Acid	22.56464493068848
CD00003570_T109;CD00003570_T121:1,3,5-triglycidyl_isocyanurate	22.55413281551598
CDM00006417_T200:olopatadine_0.1_%_Ophthalmic_Solution	22.537681077890305
CD00355675_T220:(13C)urea	22.435955879945677
CD00010326_T109;CD00010326_T121;CD00010326_T231:4'-fluor-4-(4-methylpiperidino)-butyrophenone	22.430181645221303
CD00003664_T109;CD00003664_T121;CD00003664_T330:1-(5-Isoquinolinesulfonyl)-2-methylpiperazine	22.424020758014745
CDM00001168_T109;CDM00001168_T121;CDM00001168_T125;CDM00001168_T220;CDM00001168_T777:13_Ethyl_11_methylene_18,19_dinor_17_alpha_pregn_4_en_20_yn_17_ol	22.392768049218738
CD00001271_T109;CD00001271_T121;CD00001271_T220;CD00001271_T777:(1R,2S)-1-Phenyl-1-hydroxy-2-methylaminopropane	22.365291861513914
CDM00000386_T109;CDM00000386_T121;CDM00000386_T231;CDM00000386_T777:1H-Indene-1,3(2h)-Dione,_5,6-Dimethyl-2-Nitro-,_Ion(1-)	22.324565383418765
CD00010918_T109;CD00010918_T121:2-(6-{5-[2-(5-Ethyltetrahydro-5-hydroxy-6-methylpyran-2-yl)-15-hydroxy-2,10,12-trimethyl-1,6,8-trioxadispiro[4.1.5.3]pentadec-13-en-9-yl]-2-hydroxy-1,3-dimethyl-4-oxoheptyl}tetrahydro-3,5-dimethylpyran-2-yl)butyric_acid	22.26211239863116
CD00039163_T109;CD00039163_T121:AG_1478	22.211167383797704
CDM00000293_T109;CDM00000293_T121;CDM00000293_T231;CDM00000293_T777:1-Cyano-2-methyl-3-(2-(((5-methyl-4-imidazolyl)methyl)thio)ethyl)guanidine	22.203296887358746
CD00345616_T116;CD00345616_T121;CD00345616_T129:Dupixent	22.13727730774453
CD00007836_T109;CD00007836_T121:diphenyliodonium	22.13537399407068
CD00046630_T109;CD00046630_T121:ashwagandha	22.089246249775915
CD00038599_T121;CD00038599_T197;CD00038599_T777:selenium_supplement	22.047258448925113
CDM00000710_T121;CDM00000710_T777:Agents,_Mucolytic	22.043806206317626
CD00012482_T109;CD00012482_T121;CD00012482_T550;CD00012482_T777:4-(3-(Cyclopentyloxy)-4-methoxyphenyl)-2-pyrrolidinone	22.032790311969944
CDM00000136_T116;CDM00000136_T121;CDM00000136_T220:antithrombin_iii	22.028796825289305
CD00355691_T220:Barley	21.993238680176244
CDM00000045_T109;CDM00000045_T121;CDM00000045_T777;CDM00000045_T125;CDM00000045_T235:(17beta)-17-(1-Oxopropoxy)androst-4-en-3-one	21.983661811704795
CD00258366_T200:minoxidil_topical	21.963291187148698
CDM00000473_T109;CDM00000473_T195;CDM00000473_T231;CDM00000473_T777;CDM00000473_T121:1,3-benzodioxol-5-ol	21.940663771234718
CDM00001299_T121;CDM00001299_T129:Measles,_Mumps,_and_Rubella_Vaccine	21.938764480360856
CDM00000084_T109;CDM00000084_T121;CDM00000084_T225;CDM00000084_T777:2,4,6(1H,3H,5H)-Pyrimidinetrione,_5-ethyl-5-(3-methylbutyl)-	21.910897066712526
CDM00000612_T109;CDM00000612_T121;CDM00000612_T220;CDM00000612_T777:4-O-beta-D-Galactopyranosyl-D-fructofuranose	21.910660306093586
CD00301534_T121;CD00301534_T777:Vitamin_K_antagonists	21.90971325651133
CDM00000851_T109;CDM00000851_T121;CDM00000851_T240;CDM00000851_T777;CDM00000851_T197:10H-Phenothiazine,_2-chloro-10-(3-(4-methyl-1-piperazinyl)propyl)-	21.880777925872525
CD00319040_T116;CD00319040_T121:Cosentyx	21.82157028038175
CDM00006763_T109;CDM00006763_T121;CDM00006763_T237:Avena_Sativa_Grain_Hulled	21.788851834431515
CD00100346_T109;CD00100346_T121:procyanidin_B2	21.733710108926978
CDM00000104_T109;CDM00000104_T121;CDM00000104_T220;CDM00000104_T777:1H-Imidazole-2-methanamine,_4,5-dihydro-N-phenyl-N-(phenylmethyl)-	21.70851730950975
CD00006897_T109;CD00006897_T121;CD00006897_T220:2-chloro-5-hydroxy-1,3-dimethylbenzene	21.679818844489
CD00003070_T109;CD00003070_T121:1,3,8-Triazaspiro(4.5)decan-4-one,_8-(4-(4-fluorophenyl)-4-oxobutyl)-1-phenyl-	21.67898980135233
CD00352940_T330:Ethanolamine	21.66356324427773
CDM00000289_T109;CDM00000289_T121;CDM00000289_T127;CDM00000289_T237;CDM00000289_T777:(1S,3Z)-3-[(2e)-2-[(1R,3AR,7as)-7a-methyl-1-[(2R)-6-methylheptan-2-yl]-2,3,3a,5,6,7-hexahydro-1H-inden-4-ylidene]ethylidene]-4-methylidene-cyclohexan-1-ol	21.62409526526276
CD00014950_T109;CD00014950_T121:benzenepropanoic_acid,_alpha-(((2E)-3-(2-((1E)-2-(3,4-dihydroxyphenyl)ethenyl)-3,4-dihydroxyphenyl)-1-oxo-2-propenyl)oxy)-3,4-dihydroxy-,_(alphaR)-	21.61141106706729
CDM00000554_T116;CDM00000554_T121;CDM00000554_T126;CDM00000554_T231;CDM00000554_T777:chondroitinase	21.57548927913803
CDM00000493_T109;CDM00000493_T121;CDM00000493_T231;CDM00000493_T777:2-Methyl-N-[4-nitro-3-(trifluoromethyl)phenyl]propanamide	21.57427435752443
CDM00000185_T109;CDM00000185_T121;CDM00000185_T220;CDM00000185_T777:2H-1-Benzopyran-2-one,_3,3'-methylenebis(4-hydroxy)-	21.56479299253583
CD00000069_T109;CD00000069_T121;CD00000069_T777:2-Propanone	21.540810804461863
CDM00000378_T109;CDM00000378_T121;CDM00000378_T777;CDM00000378_T220;CDM00000378_T125:12beta-Hydroxydigitoxin	21.53312875041907
CDM00001659_T116;CDM00001659_T121;CDM00001659_T777;CDM00001659_T220:adrenocorticotropic_hormone_1-24	21.505899167046024
CD00022888_T109;CD00022888_T121;CD00022888_T552:milbemycin_B	21.49614462841582
CDM00000110_T121;CDM00000110_T777:agents_antiinfective	21.487689437918
CDM00000639_T121;CDM00000639_T197;CDM00000639_T234;CDM00000639_T777;CDM00000639_T109;CDM00000639_T220;CDM00000639_T242;CDM00000639_T200:800_Sodium_Bicarbonate_Powder	21.46793090526782
CDM00000606_T109;CDM00000606_T121;CDM00000606_T777;CDM00000606_T220:1-cyclohexyl-1-phenyl-3-pyrrolidin-1-yl-propan-1-ol_hydrochloride	21.451047290140746
CD00024599_T109;CD00024599_T121;CD00024599_T550:QS-21_Adjuvant	21.438151595481287
CDM00003729_T116;CDM00003729_T121;CDM00003729_T129;CDM00003729_T220;CDM00003729_T109:rota_virus,_live_attenuated	21.43734619061624
CD00021691_T109;CD00021691_T121:SK&F-82958	21.393004970055543
CD00078782_T109;CD00078782_T121:pramipexole_dihydrochloride	21.39033279696801
CD00069823_T109;CD00069823_T121:aquaphor	21.363025443245803
CDM00003767_T109;CDM00003767_T121;CDM00003767_T231;CDM00003767_T777:acid_hydroxamic_suberoylanilide	21.315631295706964
CD00069964_T121;CD00069964_T197:Bar-Test	21.31252037860038
CD00218544_T109;CD00218544_T121:BLACK_SEED	21.312053853486375
CD00014124_T109;CD00014124_T121:(4_beta,5_beta,6_beta,22R)-5,6-epoxy-4,22,27-trihydroxy-1-oxoergosta-_2,24-dien-26-oic_acid,_delta-lactone	21.250784413846684
CD00355650_T220:Thallium_chloride	21.234999454089543
CD00094393_T109;CD00094393_T121:Datura_stramonium_homeopathic_preparation	21.192063758847837
CD00010810_T109;CD00010810_T121:N-(1-methylethyl)-N'-phenyl-1,4-benzenediamine	21.191784928026962
CD00185977_T109;CD00185977_T121;CD00185977_T550;CD00185977_T777:4-(3-methanesulfonylphenyl)-1-propylpiperidine	21.135235364042078
CDM00001788_T109;CDM00001788_T121;CDM00001788_T550:3-(2,4-dimethoxybenzylidene)anabaseine	21.12260249080886
CDM00003373_T109;CDM00003373_T121;CDM00003373_T231;CDM00003373_T777:4-(5-(4-methylphenyl)-3-(trifluoromethyl)-1H-pyrazol-1-yl)benzenesulfonamide	21.097727519813787
CDM00017769_T109;CDM00017769_T121;CDM00017769_T220:(1R)-8-chloro-1-methyl-2,3,4,5-tetrahydro-1H-3-benzazepine	21.024731548008383
CDM00000511_T109;CDM00000511_T121;CDM00000511_T130;CDM00000511_T220;CDM00000511_T777;CDM00000511_T231:Adergon	21.012323258664658
CD00187188_T109;CD00187188_T121:psoriasin	20.95716141041912
CD00001173_T109;CD00001173_T121;CD00001173_T231:3',5,7-trihydroxy-4'-methoxyflavone_7-rhamnoglucoside	20.94042175839661
CDM00000538_T121;CDM00000538_T777:agents_hemostatic	20.923208568773973
CD00071764_T109;CD00071764_T121:itching_relief	20.90789013171935
CD00012246_T109;CD00012246_T121:1H-Pyrazolo(3,4-g)quinoline,_4,4a,5,6,7,8,8a,9-octahydro-5-propyl-,_(4aR-trans)-	20.89739947274863
CD00355955_T550:MANNAC	20.89483462146883
CD00076086_T109;CD00076086_T121;CD00076086_T550:cep_1347	20.8916345265022
CDM00000271_T109;CDM00000271_T121;CDM00000271_T227;CDM00000271_T777:1,1,1-trichloro-2,2-dihydroxyethane	20.83588327088011
CD00004750_T109;CD00004750_T121:(1,1'-Binaphthalene)-5,5'-disulfonic_acid,_4,4'-bis(phenylamino)-	20.827436643295258
CD00000319_T129:ANTIGENS_BACT	20.825067855555393
CD00011758_T109;CD00011758_T121:4,5-dihydro-6-(2-(4-methoxyphenyl)-1H-benzimidazole-5-yl)-5-methyl-3(2H)-pyridazinone	20.80580542818018
CD00141774_T109;CD00141774_T121:(2-(4-((R)-(4-chlorophenyl)phenylmethyl)piperazin-1-yl)ethoxy)acetic_acid_dihydrochloride	20.740566198895472
CDM00000333_T116;CDM00000333_T195;CDM00000333_T220;CDM00000333_T777:3-Isoxazolidinone,_4-amino-,_d-	20.735383083165768
CD00001558_T109;CD00001558_T121;CD00001558_T231:Aurothiomalate_Disodium	20.66688077799807
CD00075059_T121:Aspirin_/_Dipyridamole	20.638199680836756
CDM00000647_T109;CDM00000647_T121;CDM00000647_T231;CDM00000647_T777:4-Quinolinemethanol,_alpha-2-piperidinyl-2,8-bis(trifluoromethyl)-,_(R*,S*)-(+-)-	20.626174495762378
CDM00000340_T109;CDM00000340_T121;CDM00000340_T231;CDM00000340_T777:1H-imidazole-4-carboxamide,_5-(3,3-dimethyl-1-triazenyl)-	20.58164846200294
CDM00000139_T116;CDM00000139_T121;CDM00000139_T129:antivenin	20.55401807096611
CD00007605_T109;CD00007605_T121:2-Propenyl_Disulfide	20.551193018955285
CDM00000759_T109;CDM00000759_T121;CDM00000759_T220;CDM00000759_T777:3-(α-L-rhamnopyranosyloxy)-1β,5β,11α,14,19-pentahydroxy-5β-card-20(22)-enolide	20.53116034130205
CD00120074_T116;CD00120074_T129:Antigens,_Dermatophagoides	20.511398393205827
CD00200051_T109;CD00200051_T121;CD00200051_T220;CD00200051_T777:4-(3-{[4-(cyclopropylcarbonyl)piperazin-1-yl]carbonyl}-4-fluorobenzyl)phthalazin-1(2H)-one	20.509235345067275
CD00013955_T109;CD00013955_T121:(3_beta)-3-hydroxyurs-12-en-28-oic_acid	20.50844108891799
CDM00000402_T109;CDM00000402_T121;CDM00000402_T234;CDM00000402_T777:1-(3-(4-(5-chloro-2-oxo-2,3-Dihydrobenzo[D]imidazol-1-yl)piperidin-1-yl)propyl)-1H-benzo[D]imidazol-2(3H)-one	20.447861440406456
CD00213276_T109;CD00213276_T121:Hexadecanoic_Acid,_3-(2-(4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl)ethyl)-6,7,8,9-tetrahydro-2-methyl-4-oxo-4H-pyrido(1,2-a)pyrimidin-9-yl_Ester	20.430498828714388
CD00314152_T109;CD00314152_T121:monomethyl_fumarate	20.418402697006016
CDM00006824_T116;CDM00006824_T121;CDM00006824_T125;CDM00006824_T231:Calcitonin_(human)	20.389524593382077
